changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['accessbot/channels.yaml'],308,MERGED,409054,4,4,4.0,4.0,1
"['designate/notification_handler/base.py', 'designate/tests/test_notification_handler/test_neutron.py', 'designate/tests/test_notification_handler/test_nova.py', 'designate/tests/resources/sample_notifications/nova/compute.instance.create.end-2.json']",27339,MERGED,817541,0,0,0.0,0.0,0
['zuul/layout.yaml'],9717,MERGED,196250,99,99,99.0,99.0,1
"['releasenotes/notes/remove_deprecated_keystone_signing_dir_option-83be1483cf992d6c.yaml', 'manifests/keystone/authtoken.pp']",9414,MERGED,481361,0,0,0.0,0.0,0
"['deliverables/queens/neutron-lbaas-dashboard.yaml', 'deliverables/queens/octavia-dashboard.yaml', 'deliverables/queens/neutron-lbaas.yaml']",2472,MERGED,515122,0,0,0.0,0.0,0
"['nova/compute/manager.py', 'nova/compute/rpcapi.py', 'nova/compute/instance_actions.py', 'nova/api/openstack/compute/migrate_server.py', 'nova/compute/api.py']",12299,MERGED,245921,0,8,2.0,3.4,3
['doc/source/topics/settings.rst'],4264,MERGED,163321,0,0,0.0,0.0,0
['sahara/openstack/common/gettextutils.py'],7555,MERGED,106252,0,0,0.0,0.0,0
['.gitreview'],2472,MERGED,290651,0,0,0.0,0.0,0
['.gitreview'],22816,MERGED,590925,0,0,0.0,0.0,0
['devstack/plugin.sh'],8851,ABANDONED,425282,13,13,13.0,13.0,1
"['heat/engine/service_software_config.py', 'heat/tests/engine/test_check_resource.py', 'heat/tests/engine/service/test_software_config.py', 'heat/common/short_id.py', 'heat/tests/openstack/heat/test_swiftsignal.py', 'heat/db/sqlalchemy/migrate_repo/versions/071_mitaka.py', 'heat/tests/aws/test_instance_network.py', 'heat/tests/openstack/heat/test_software_deployment.py', 'heat/tests/clients/test_sahara_client.py', 'heat/tests/engine/service/test_stack_snapshot.py', 'heat/tests/test_engine_service.py', 'heat/tests/engine/service/test_stack_update.py', 'heat/tests/openstack/heat/test_multi_part.py', 'heat/engine/resources/openstack/heat/software_deployment.py', 'heat/tests/test_event.py', 'heat/tests/db/test_sqlalchemy_api.py', 'heat/engine/resources/openstack/heat/none_resource.py', 'heat/tests/db/test_migrations.py', 'heat/tests/clients/test_cinder_client.py', 'heat/tests/clients/test_nova_client.py', 'heat/tests/test_vpc.py', 'heat/tests/aws/test_instance.py', 'heat/tests/openstack/trove/test_instance.py', 'heat/tests/test_provider_template.py', 'heat/tests/test_stack_resource.py', 'heat/common/service_utils.py', 'heat/engine/clients/os/keystone/heat_keystoneclient.py', 'heat/tests/test_resource.py', 'heat/tests/openstack/heat/test_cloud_config.py', 'heat/tests/test_function.py', 'heat/tests/aws/test_waitcondition.py', 'heat/tests/openstack/heat/test_waitcondition.py', 'heat/tests/test_common_service_utils.py', 'heat/engine/resources/server_base.py', 'heat/tests/test_server_tags.py', 'heat/db/sqlalchemy/models.py', 'heat/tests/test_engine_api_utils.py', 'heat/tests/clients/test_glance_client.py']",27621,ABANDONED,583188,0,9,0.0,1.078947368,14
"['zuul.d/zuul-legacy-jobs.yaml', 'zuul.d/jobs.yaml']",9237,MERGED,508597,5,6,5.5,5.5,2
['LICENSE'],2834,ABANDONED,134040,0,0,0.0,0.0,0
"['doc/source/contributor/testing.rst', 'vagrant/provisioning/setup-base.sh', 'doc/source/contributor/vagrant/sparse-architecture.rst', 'README.rst', 'devstack/computenode-local.conf.sample', 'devstack/README.rst', 'devstack/db-local.conf.sample', 'doc/source/index.rst', 'devstack/local.conf.sample', 'doc/source/install/tripleo.rst', 'devstack/upgrade/settings', 'devstack/vtep-local.conf.sample', 'tox.ini']",24791,ABANDONED,684965,0,3,0.0,0.538461538,5
['tox.ini'],11904,MERGED,722899,1,1,1.0,1.0,1
"['releasenotes/notes/bug-1903773-fix-zfsonlinux-share-unmounting-after-migration-329b1eb2f33f78a3.yaml', 'manila/tests/share/drivers/zfsonlinux/test_driver.py', 'manila/share/drivers/zfsonlinux/driver.py']",16643,MERGED,762212,0,11,7.0,6.0,2
"['keystone/tests/test_wsgi.py', 'keystone/exception.py', 'keystone/common/wsgi.py']",7725,MERGED,49828,0,0,0.0,0.0,0
['usr/libexec/kuryr/ovs'],9820,MERGED,278224,0,0,0.0,0.0,0
"['toci-quickstart/config/testenv/multinode-rdo-cloud-tripleo.yml', 'playbooks/tripleo-ci/templates/toci_gate_test.sh.j2', 'zuul.d/base.yaml', 'toci_gate_test.sh', 'playbooks/tripleo-ci/templates/toci_quickstart.sh.j2', 'playbooks/tripleo-ci/run-v3.yaml', 'toci-quickstart/config/testenv/ovb.yml', 'toci-quickstart/config/testenv/ovb-rdo-cloud.yml', 'toci-quickstart/config/collect-logs.yml', 'toci_quickstart.sh', 'toci-quickstart/config/testenv/multinode-rdo-cloud.yml', 'toci-quickstart/config/testenv/ovb-rdo-cloud-tripleo.yml']",10969,ABANDONED,599628,0,71,4.5,11.41666667,8
"['helm-toolkit/templates/snippets/_image.tpl', 'helm-toolkit/templates/snippets/_kubernetes_entrypoint_init_container.tpl']",23928,MERGED,568019,1,1,1.0,1.0,2
['tripleo_validations/tripleo_validator.py'],16515,MERGED,777248,0,0,0.0,0.0,0
"['.zuul.yaml', 'lower-constraints.txt', 'tox.ini']",17685,MERGED,838041,11,126,24.0,53.66666667,3
"['heat_dashboard/local_settings.d/__init__.py', 'README.rst', 'devstack/plugin.sh', 'doc/source/install/installation_contents.rst', 'heat_dashboard/local_settings.d/_1699_orchestration_settings.py']",25936,MERGED,525020,0,0,0.0,0.0,0
"['inventory/group_vars/magnum_all/source_git.yml', 'inventory/group_vars/gnocchi_all/source_git.yml', 'inventory/group_vars/murano_all/source_git.yml', 'inventory/group_vars/sahara_all/source_git.yml', 'inventory/group_vars/designate_all/source_git.yml', 'inventory/group_vars/blazar_all/source_git.yml', 'inventory/group_vars/senlin_all/source_git.yml', 'inventory/group_vars/zun_all/source_git.yml', 'inventory/group_vars/neutron_all/source_git.yml', 'inventory/group_vars/nova_all/source_git.yml', 'inventory/group_vars/masakari_all/source_git.yml', 'inventory/group_vars/trove_all/source_git.yml', 'inventory/group_vars/cinder_all/source_git.yml', 'inventory/group_vars/manila_all/source_git.yml', 'inventory/group_vars/placement_all/source_git.yml', 'inventory/group_vars/ironic_all/source_git.yml', 'inventory/group_vars/ceilometer_all/source_git.yml', 'inventory/group_vars/keystone_all/source_git.yml', 'inventory/group_vars/cloudkitty_all/source_git.yml', 'inventory/group_vars/all/source_git.yml', 'inventory/group_vars/heat_all/source_git.yml', 'inventory/group_vars/horizon_all/source_git.yml', 'inventory/group_vars/utility_all/source_git.yml', 'inventory/group_vars/tacker_all/source_git.yml', 'inventory/group_vars/mistral_all/source_git.yml', 'inventory/group_vars/adjutant_all/source_git.yml', 'inventory/group_vars/swift_all/source_git.yml', 'inventory/group_vars/barbican_all/source_git.yml', 'inventory/group_vars/octavia_all/source_git.yml', 'tox.ini', 'inventory/group_vars/aodh_all/source_git.yml', 'inventory/group_vars/glance_all/source_git.yml']",28619,MERGED,897434,1,17,2.0,2.40625,32
['tasks/neutron_post_install.yml'],32053,MERGED,770248,13,13,13.0,13.0,1
['setup.cfg'],6427,MERGED,62082,0,0,0.0,0.0,0
"['requirements.txt', 'tempest/tests/test_wrappers.py', 'test-requirements.txt', 'tox.ini', 'tools/pretty_tox.sh', 'tools/pretty_tox_serial.sh']",5196,MERGED,170270,0,1,0.0,0.333333333,2
['deployment/puppet/osnailyfacter/modular/hiera/tasks.yaml'],21013,MERGED,318486,0,0,0.0,0.0,0
"['playbooks/vars/utility-options.yml', 'playbooks/utility-install.yml']",7353,MERGED,355636,0,5,2.5,2.5,1
['cinder/transfer/api.py'],27615,NEW,823185,1,1,1.0,1.0,1
"['requirements.txt', 'doc/source/conf.py', 'doc/requirements.txt', 'tox.ini', 'doc/source/redirect.py']",10459,MERGED,679330,0,0,0.0,0.0,0
['metadata.json'],9414,MERGED,802259,1,1,1.0,1.0,1
['octavia/policies/amphora.py'],5046,ABANDONED,763479,3,3,3.0,3.0,1
['deployment/ovn/ovn-dbs-container-puppet.yaml'],9816,ABANDONED,855581,7,7,7.0,7.0,1
"['nova/tests/unit/compute/test_compute_mgr.py', 'nova/tests/unit/compute/test_resource_tracker.py', 'nova/tests/unit/compute/test_shelve.py', 'nova/tests/functional/compute/test_resource_tracker.py', 'nova/tests/unit/compute/test_compute.py', 'nova/compute/manager.py', 'nova/compute/resource_tracker.py']",23598,MERGED,678450,2,69,7.0,20.57142857,7
"['etc/edp-examples/edp-hive/expected_output.csv', 'etc/edp-examples/edp-hive/input.csv', 'sahara/tests/integration/tests/gating/test_cdh_gating.py', 'sahara/tests/integration/tests/edp.py', 'etc/edp-examples/edp-hive/script.q', 'sahara/tests/integration/tests/base.py']",7710,MERGED,138495,0,0,0.0,0.0,0
"['doc/source/index.rst', 'doc/source/admin-guide-cloud/access_control.rst', 'doc/source/api/userguide/acls.rst', 'doc/source/admin-guide-cloud/index.rst']",7973,MERGED,231222,0,0,0.0,0.0,0
"['manila/tests/api/v1/test_shares.py', 'contrib/tempest/tempest/api/share/base.py', 'contrib/tempest/tempest/services/share/json/shares_client.py', 'manila/api/v1/shares.py', 'manila/db/migrations/alembic/versions/38e632621e5a_change_volume_type_to_share_type.py', 'manila/scheduler/filter_scheduler.py', 'manila/tests/api/contrib/test_types_manage.py', 'contrib/tempest/tempest/api/share/admin/test_share_types_negative.py', 'manila/tests/api/v1/test_share_types.py', 'contrib/tempest/tempest/api/share/admin/test_shares_actions.py', 'manila/api/v1/router.py', 'manila/tests/api/v1/test_volume_types.py', 'manila/api/views/types.py', 'manila/db/sqlalchemy/api.py', 'contrib/tempest/tempest/api/share/admin/test_share_types_extra_specs_negative.py', 'manila/share/volume_types.py', 'contrib/tempest/tempest/api/share/test_shares.py', 'contrib/tempest/tempest/cli/simple_read_only/test_manila.py', 'manila/api/contrib/types_extra_specs.py', 'manila/tests/scheduler/test_filter_scheduler.py', 'manila/db/sqlalchemy/models.py', 'manila/share/share_types.py', 'manila/tests/api/contrib/test_types_extra_specs.py', 'contrib/tempest/tempest/api/share/admin/test_volume_types_extra_specs_negative.py', 'manila/api/v1/share_types.py', 'contrib/tempest/tempest/api/share/admin/test_share_types_extra_specs.py', 'contrib/tempest/tempest/api/share/admin/test_share_types.py', 'contrib/tempest/tempest/api/share/admin/test_volume_types_negative.py', 'manila/tests/test_exception.py', 'manila/tests/api/v1/stubs.py', 'contrib/tempest/tempest/api/share/admin/test_volume_types_extra_specs.py', 'manila/db/api.py', 'manila/locale/manila.pot', 'manila/tests/share/test_api.py', 'manila/share/api.py', 'contrib/tempest/tempest/api/share/admin/test_multi_backend.py', 'contrib/tempest/tempest/api/share/admin/test_volume_types.py', 'manila/api/contrib/types_manage.py', 'manila/tests/api/contrib/stubs.py', 'manila/api/views/shares.py', 'manila/exception.py']",9186,ABANDONED,138152,0,0,0.0,0.0,0
['accessbot/channels.yaml'],19645,MERGED,254492,3,3,3.0,3.0,1
['playbooks/legacy/freezer/run.yaml'],7118,MERGED,646325,1,1,1.0,1.0,1
['hooks/install'],20805,MERGED,611914,0,0,0.0,0.0,0
['templates/neutron/radvd.epp'],34271,ABANDONED,897081,5,5,5.0,5.0,1
"['requirements.txt', 'lower-constraints.txt']",19134,MERGED,694686,2,8,5.0,5.0,2
['utils/jenkins/fuel_logs.py'],9037,MERGED,172538,0,0,0.0,0.0,0
['neutron_taas/neutron_dependencies/neutron.conf'],11674,MERGED,208886,0,0,0.0,0.0,0
['environments/undercloud.yaml'],8833,ABANDONED,733450,41,41,41.0,41.0,1
['requirements.txt'],11131,MERGED,201344,2,2,2.0,2.0,1
"['openstack_dashboard/dashboards/project/static/dashboard/project/workflow/launch-instance/keypair/create-keypair.html', 'openstack_dashboard/dashboards/project/static/dashboard/project/workflow/launch-instance/keypair/download-keypair.html', 'openstack_dashboard/dashboards/project/static/dashboard/project/workflow/launch-instance/keypair/create-keypair.controller.js', 'openstack_dashboard/api/rest/nova.py']",18508,ABANDONED,249442,0,0,0.0,0.0,0
"['run_tests.sh', 'functions', 'install_modules.sh']",14985,MERGED,468525,1,25,8.0,11.33333333,3
