changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['templates/cinder.conf.j2'],6816,MERGED,393681,5,5,5.0,5.0,1
['.zuul.yaml'],21961,MERGED,819696,0,0,0.0,0.0,0
"['doc/source/devref/flowclassifier_driver.rst', 'tools/tox_install_project.sh', 'doc/source/devref/sfc_driver.rst']",7118,MERGED,646625,0,0,0.0,0.0,0
['.gitreview'],22816,MERGED,738524,0,0,0.0,0.0,0
['doc/install-guide/source/glance-verify.rst'],19779,MERGED,319889,1,1,1.0,1.0,1
"['deployment/puppet/cluster/manifests/neutron/l3.pp', 'deployment/puppet/cluster/manifests/neutron/ovs.pp', 'deployment/puppet/cluster/manifests/neutron/metadata.pp', 'deployment/puppet/cluster/manifests/neutron/dhcp.pp']",17730,MERGED,262708,0,0,0.0,0.0,0
"['pbr/sphinxutil.py', 'doc/source/conf.py']",2,ABANDONED,481676,0,1,0.5,0.5,1
['tox.ini'],2472,MERGED,418597,0,0,0.0,0.0,0
['tests/basic_deployment.py'],20635,ABANDONED,460588,0,0,0.0,0.0,0
['doc/source/conf.py'],35058,MERGED,851323,1,1,1.0,1.0,1
['test-requirements.txt'],23717,ABANDONED,415647,0,0,0.0,0.0,0
['roles/oooci-build-images/defaults/main.yaml'],8367,ABANDONED,794585,2,2,2.0,2.0,1
['elements/neutron/os-apply-config/etc/neutron/dhcp_agent.ini'],6796,MERGED,191552,0,0,0.0,0.0,0
"['requirements.txt', 'lower-constraints.txt', 'oslo_log/rate_limit.py']",11904,MERGED,725422,0,4,1.0,1.666666667,2
['nova/virt/libvirt/volume.py'],4460,ABANDONED,206976,4,4,4.0,4.0,1
['test-log-collect.sh'],23163,MERGED,493445,0,0,0.0,0.0,0
"['releasenotes/source/ussuri.rst', 'releasenotes/source/index.rst']",22816,MERGED,732336,0,0,0.0,0.0,0
"['cloudkittyclient/tests/v1/billing/test_quote.py', 'cloudkittyclient/v1/client.py', 'cloudkittyclient/tests/v1/billing/__init__.py', 'cloudkittyclient/v1/billing/quote.py', 'cloudkittyclient/v1/billing/__init__.py']",12015,MERGED,116322,0,0,0.0,0.0,0
['.zuul.yaml'],9976,MERGED,760420,5,5,5.0,5.0,1
"['releasenotes/notes/ceph-provisioners.yaml', 'ceph-provisioners/values.yaml', 'ceph-provisioners/Chart.yaml']",22636,MERGED,802734,0,3,1.0,1.333333333,2
"['manifests/init.pp', 'manifests/params.pp', 'spec/classes/designate_init_spec.rb']",17070,MERGED,209318,0,0,0.0,0.0,0
"['nova/tests/virt/xenapi/test_xenapi.py', 'nova/virt/xenapi/vmops.py', 'nova/tests/virt/xenapi/test_vmops.py']",7531,ABANDONED,37632,0,0,0.0,0.0,0
['metadata.json'],9816,MERGED,717227,3,3,3.0,3.0,1
['test-requirements.txt'],6547,MERGED,537269,2,2,2.0,2.0,1
['doc/source/configuration/bifrost.rst'],15197,MERGED,812742,1,1,1.0,1.0,1
"['deliverables/newton/tripleo-common.yaml', 'deliverables/newton/instack-undercloud.yaml', 'deliverables/newton/puppet-tripleo.yaml', 'deliverables/newton/tripleo-heat-templates.yaml', 'deliverables/newton/tripleo-image-elements.yaml']",3153,MERGED,517028,0,1,0.0,0.2,1
['rpc_deployment/roles/tempest/files/rpc_tempest_gate.sh'],12000,MERGED,156831,0,0,0.0,0.0,0
