changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['keystoneclient/tests/test_http.py', 'keystoneclient/httpclient.py']",7507,ABANDONED,57704,0,0,0.0,0.0,0
['kolla/common/config.py'],30523,MERGED,704090,57,57,57.0,57.0,1
['ironic_inspector/introspect.py'],11655,NEW,718118,4,4,4.0,4.0,1
['fuel_plugin_builder/fuel_plugin_builder/messages.py'],11968,MERGED,183905,0,0,0.0,0.0,0
"['nova/tests/test_cinder.py', 'nova/volume/cinder.py', 'nova/context.py']",170,ABANDONED,88480,0,0,0.0,0.0,0
"['molecule/login/molecule.yml', 'zuul.d/playbooks/pre.yml', 'molecule/default/molecule.yml']",24162,MERGED,708953,0,0,0.0,0.0,0
['nova/objects/resource_provider.py'],5754,ABANDONED,478495,2,2,2.0,2.0,1
['tools/autogenerate-config-flagmappings/octavia.flagmappings'],10497,MERGED,449051,1,1,1.0,1.0,1
"['magnum/drivers/common/templates/kubernetes/fragments/kube-system-namespace-service.sh', 'magnum/drivers/common/templates/kubernetes/fragments/kube-ui-service.sh']",13861,MERGED,379091,0,0,0.0,0.0,0
['tripleo_ansible/ansible_plugins/callback/tripleo_dense.py'],3153,MERGED,739239,0,0,0.0,0.0,0
['neutron/tests/fullstack/resources/environment.py'],8655,MERGED,523453,0,0,0.0,0.0,0
['zuul.d/projects.yaml'],4162,MERGED,519519,178,178,178.0,178.0,1
['neutron/tests/unit/objects/test_objects.py'],8313,ABANDONED,817178,19,19,19.0,19.0,1
['test-requirements.txt'],11131,MERGED,254462,3,3,3.0,3.0,1
"['cluster_upgrade/tests/test_upgrade.py', 'cluster_upgrade/upgrade.py']",21696,MERGED,349513,1,2,1.5,1.5,2
"['releasenotes/source/2023.2.rst', 'releasenotes/source/index.rst']",22816,MERGED,894125,0,0,0.0,0.0,0
['deliverables/ocata/os-apply-config.yaml'],3153,ABANDONED,400371,0,0,0.0,0.0,0
"['releasenotes/notes/fix-scattered-octavia-configs-2ef4f66ed1e02b60.yaml', 'playbooks/roles/octavia-controller-config/tasks/octavia.yml', 'playbooks/roles/octavia-controller-config/templates/manager-post-deploy.conf.j2', 'playbooks/roles/octavia-controller-config/tasks/main.yml', 'playbooks/roles/octavia-controller-post-config/tasks/main.yml']",6469,MERGED,689875,0,7,4.0,3.2,4
['monasca_notification/plugins/hipchat_notifier.py'],8126,MERGED,422278,0,0,0.0,0.0,0
['tox.ini'],11904,MERGED,722880,8,8,8.0,8.0,1
['neutron/plugins/ml2/drivers/ovn/mech_driver/ovsdb/ovn_db_sync.py'],34271,MERGED,885390,7,7,7.0,7.0,1
"['manilaclient/tests/functional/exceptions.py', 'manilaclient/tests/functional/client.py', 'manilaclient/tests/functional/test_share_access.py']",7331,MERGED,188751,0,0,0.0,0.0,0
"['neutron/ipam/requests.py', 'neutron/ipam/subnet_alloc.py', 'neutron/ipam/drivers/neutrondb_ipam/db_api.py', 'neutron/ipam/utils.py']",1131,MERGED,863673,0,3,0.5,1.0,2
['.zuul.yaml'],2813,MERGED,585952,5,5,5.0,5.0,1
['doc/source/index.rst'],14070,MERGED,603431,0,0,0.0,0.0,0
['stack.sh'],6854,MERGED,66753,0,0,0.0,0.0,0
"['cinder/volume/manager.py', 'cinder/volume/rpcapi.py', 'cinder/tests/api/contrib/test_volume_deps.py', 'cinder/volume/api.py']",6939,ABANDONED,33590,0,0,0.0,0.0,0
"['zunclient/v1/containers_shell.py', 'zunclient/tests/unit/test_shell.py', 'zunclient/tests/unit/v1/test_containers.py', 'zunclient/osc/v1/containers.py', 'zunclient/api_versions.py', 'zunclient/v1/containers.py']",23365,MERGED,586477,6,24,10.5,12.0,6
['glance/api/middleware/version_negotiation.py'],5202,MERGED,542249,3,3,3.0,3.0,1
['midonet/neutron/common/config.py'],6854,MERGED,480968,0,0,0.0,0.0,0
['upper-constraints.txt'],6593,MERGED,634435,448,448,448.0,448.0,1
"['deployment/puppet/l23network/lib/puppet/provider/l23_stored_config_ubuntu.rb', 'deployment/puppet/l23network/spec/fixtures/provider/l23_stored_config/lnx_ubuntu__spec/ifcfg-bond1', 'deployment/puppet/l23network/spec/fixtures/provider/l23_stored_config/lnx_ubuntu__spec/ifcfg-bond0', 'deployment/puppet/l23network/spec/unit/puppet/provider/l23_stored_config/lnx_ubuntu__bond__spec.rb']",7468,ABANDONED,223682,0,0,0.0,0.0,0
['.zuul.yaml'],16222,MERGED,754920,4,4,4.0,4.0,1
['upper-constraints.txt'],11131,MERGED,442062,269,269,269.0,269.0,1
['.zuul.yaml'],6547,ABANDONED,600694,3,3,3.0,3.0,1
['healthcheck/common.sh'],1926,ABANDONED,490832,0,0,0.0,0.0,0
['manifests/haproxy.pp'],17216,MERGED,781613,89,89,89.0,89.0,1
['deliverables/victoria/sushy.yaml'],10239,MERGED,754112,0,0,0.0,0.0,0
"['deployment/puppet/osnailyfacter/modular/murano/tasks.yaml', 'tests/noop/spec/hosts/murano/rabbitmq_spec.rb', 'deployment/puppet/osnailyfacter/modular/murano/rabbitmq.pp', 'deployment/puppet/osnailyfacter/modular/murano/murano.pp']",13752,MERGED,239171,0,0,0.0,0.0,0
"['devstack/local.conf.odl.sample', 'devstack/local.conf.pod-in-vm.undercloud.odl.sample', 'devstack/local.conf.openshift.sample', 'devstack/local.conf.sample']",13692,MERGED,742666,0,3,1.5,1.5,3
"['ceilometer/hardware/host.py', 'tests/hardware/__init__.py', 'tests/hardware/test_host.py', 'ceilometer/hardware/plugin.py', 'tests/hardware/test_manager.py', 'ceilometer/hardware/__init__.py', 'ceilometer/hardware/manager.py', 'setup.cfg', 'etc/ceilometer/ceilometer.conf.sample']",4491,ABANDONED,43072,0,0,0.0,0.0,0
