changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['zuul.d/project.yaml'],28521,MERGED,577469,3,3,3.0,3.0,1
['.zuul.yaml'],7488,MERGED,555303,1,1,1.0,1.0,1
"['designate/notification_handler/base.py', 'releasenotes/notes/removed-deprecated-managed-210a00cdaf975b8f.yaml']",22623,MERGED,584619,0,0,0.0,0.0,0
['doc/source/specs/train/approved/2005346-any-traits-in-allocation_candidates-query.rst'],11564,MERGED,649992,0,0,0.0,0.0,0
['manifests/deps.pp'],9414,MERGED,554104,3,3,3.0,3.0,1
['nova/virt/vmwareapi/network_util.py'],1653,MERGED,43720,0,0,0.0,0.0,0
['test-requirements.txt'],11131,MERGED,534908,3,3,3.0,3.0,1
['upper-constraints.txt'],11131,MERGED,640154,448,448,448.0,448.0,1
['fuelweb_test/tests/tests_strength/test_failover_base.py'],11081,MERGED,274130,0,0,0.0,0.0,0
['bindep.txt'],7488,MERGED,375418,0,0,0.0,0.0,0
"['jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",6547,MERGED,347147,300,535,417.5,417.5,2
"['ci/environments/scenario001-multinode-containers.yaml', 'ci/environments/scenario001-multinode.yaml']",3153,MERGED,499438,7,25,16.0,16.0,2
['roles/setup-devstack-source-dirs/tasks/main.yaml'],2,MERGED,655445,3,3,3.0,3.0,1
['openstack/monasca-common/monasca-common.spec.j2'],17130,MERGED,526381,3,3,3.0,3.0,1
['bindep.txt'],11131,MERGED,503474,0,0,0.0,0.0,0
"['test-requirements.txt', 'nova/api/openstack/compute/plugins/v3/quota_sets.py']",1678,ABANDONED,44048,0,0,0.0,0.0,0
['playbooks/repo-clone-mirror.yml'],7353,MERGED,295941,2,2,2.0,2.0,1
['designate/central/service.py'],741,MERGED,177107,0,0,0.0,0.0,0
"['neutron/agent/linux/iptables_firewall.py', 'neutron/tests/unit/agent/test_securitygroups_rpc.py', 'neutron/agent/securitygroups_rpc.py', 'neutron/tests/unit/agent/linux/test_iptables_firewall.py', 'neutron/agent/linux/ipset_manager.py']",10267,MERGED,408986,0,8,4.0,3.4,4
['docker/Dockerfile'],30221,ABANDONED,658757,0,0,0.0,0.0,0
"['deliverables/queens/networking-bagpipe.yaml', 'deliverables/queens/neutron-vpnaas.yaml', 'deliverables/queens/networking-sfc.yaml', 'deliverables/queens/python-neutronclient.yaml', 'deliverables/queens/networking-midonet.yaml', 'deliverables/queens/neutron-dynamic-routing.yaml', 'deliverables/queens/neutron.yaml', 'deliverables/queens/neutron-vpnaas-dashboard.yaml', 'deliverables/queens/networking-bgpvpn.yaml', 'deliverables/queens/neutron-lib.yaml', 'deliverables/queens/networking-ovn.yaml', 'deliverables/queens/networking-odl.yaml', 'deliverables/queens/ovsdbapp.yaml', 'deliverables/queens/neutron-fwaas-dashboard.yaml', 'deliverables/queens/neutron-fwaas.yaml']",11904,MERGED,691339,0,0,0.0,0.0,0
"['releasenotes/notes/remove-distro-package-lookup-340b0fedb25a7c4b.yaml', 'lookup/py_pkgs.py']",6816,MERGED,567632,0,10,5.0,5.0,1
['tempest/tests/compute/admin/test_flavors.py'],7282,ABANDONED,28393,0,0,0.0,0.0,0
['releasenotes/notes/get_object_api-968483adb016bce1.yaml'],3099,MERGED,271346,0,0,0.0,0.0,0
"['tests/os_neutron-overrides.yml', 'vars/redhat-7.yml', 'vars/ubuntu-16.04.yml']",6816,MERGED,443215,1,2,1.0,1.333333333,3
"['whitebox_tempest_plugin/services/clients.py', 'whitebox_tempest_plugin/api/compute/test_volume_negative.py']",8864,MERGED,749797,0,0,0.0,0.0,0
"['nailgun/static/js/views/common.js', 'nailgun/static/templates/common/footer.html', 'nailgun/static/js/views/clusters_page.js', 'nailgun/nailgun/settings.yaml']",8735,MERGED,101549,0,0,0.0,0.0,0
"['ovn_bgp_agent/drivers/openstack/utils/ovn.py', 'ovn_bgp_agent/drivers/openstack/watchers/base_watcher.py', 'ovn_bgp_agent/tests/unit/drivers/openstack/watchers/test_base_watcher.py', 'ovn_bgp_agent/tests/unit/drivers/openstack/watchers/test_nb_bgp_watcher.py', 'ovn_bgp_agent/tests/unit/drivers/openstack/utils/test_ovn.py', 'doc/source/contributor/bgp_mode_design.rst', 'doc/source/contributor/bgp_mode_stretched_l2_design.rst', 'ovn_bgp_agent/constants.py', 'ovn_bgp_agent/drivers/openstack/watchers/nb_bgp_watcher.py', 'ovn_bgp_agent/drivers/openstack/nb_ovn_bgp_driver.py', 'ovn_bgp_agent/tests/unit/drivers/openstack/test_nb_ovn_bgp_driver.py', 'ovn_bgp_agent/drivers/openstack/watchers/bgp_watcher.py']",23567,MERGED,901150,0,2,0.0,0.75,5
['global-requirements.txt'],6873,MERGED,159242,11,11,11.0,11.0,1
"['tests/test_v3.py', 'tests/test_v3_protection.py', 'tests/test_catalog.py', 'tests/test_v3_auth.py', 'tests/test_v3_catalog.py', 'tests/test_content_types.py', 'tests/test_v3_identity.py']",7191,MERGED,29049,0,0,0.0,0.0,0
"['api-ref/src/docbkx/ch_compute-v2.1.xml', 'api-ref/src/wadls/compute-api/src/v2.1/common.ent', 'api-ref/src/wadls/compute-api/src/v2.1/wadl/os-server-usage-v2.1.wadl']",17207,MERGED,227672,0,0,0.0,0.0,0
"['test-requirements.txt', 'tox.ini']",28614,MERGED,641384,1,1,1.0,1.0,2
['openstack/image/v2/_proxy.py'],31525,NEW,804987,1,1,1.0,1.0,1
['deliverables/_independent/openstack-doc-tools.yaml'],6547,MERGED,371610,0,0,0.0,0.0,0
"['openstack_dashboard/dashboards/identity/users/urls.py', 'horizon/static/horizon/js/angular/horizon.js', 'horizon/templates/horizon/_scripts.html', 'horizon/static/angular/dashboards/identity/users/hz.identity.users.js', 'openstack_dashboard/dashboards/identity/users/templates/users/list.html']",13785,ABANDONED,151101,0,0,0.0,0.0,0
"['metalsmith_ansible/roles/metalsmith_deployment/README.rst', 'metalsmith_ansible/playbooks/integration/exercise.yaml', 'metalsmith_ansible/roles/metalsmith_deployment/tasks/main.yml', 'metalsmith_ansible/roles/metalsmith_deployment/defaults/main.yml', 'metalsmith_ansible/ansible_plugins/modules/metalsmith_deployment_defaults.py']",4571,MERGED,737888,0,0,0.0,0.0,0
"['gerrit/acls/openstack/neutron-lib.config', 'jenkins/jobs/projects.yaml', 'gerrit/projects.yaml', 'zuul/layout.yaml']",10980,MERGED,174952,0,39,20.5,20.0,3
"['tempest/scenario/manager.py', 'tempest/config.py']",3185,MERGED,114759,0,1,0.5,0.5,1
['gerrit/acls/openstack/openstacksdk.config'],308,MERGED,557733,0,0,0.0,0.0,0
['toci_gate_test.sh'],360,ABANDONED,162666,0,0,0.0,0.0,0
"['doc/source/zabbix_vitrage.rst', 'vitrage/datasources/zabbix/__init__.py', 'vitrage/datasources/zabbix/driver.py', 'vitrage/datasources/zabbix/transformer.py', 'vitrage/datasources/zabbix/auxiliary/readme', 'vitrage/datasources/zabbix/auxiliary/zabbix_vitrage.py']",20667,MERGED,346709,0,0,0.0,0.0,0
"['playbooks/post.yaml', '.zuul.yaml']",14119,MERGED,508792,0,0,0.0,0.0,0
['setup.cfg'],9234,MERGED,65130,0,0,0.0,0.0,0
['oslo/db/openstack/common/__init__.py'],2472,MERGED,119644,0,0,0.0,0.0,0
['deliverables/antelope/openstacksdk.yaml'],17685,MERGED,872777,0,0,0.0,0.0,0
['.gitreview'],22816,MERGED,918210,0,0,0.0,0.0,0
