changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['tempest/lib/api_schema/response/compute/v2_1/servers.py'],20190,MERGED,585163,2,2,2.0,2.0,1
['zuul.d/project.yaml'],17068,MERGED,567792,3,3,3.0,3.0,1
['upper-constraints.txt'],11131,MERGED,905491,582,582,582.0,582.0,1
['metadata.json'],9816,MERGED,756275,2,2,2.0,2.0,1
['requirements.txt'],10343,ABANDONED,219497,2,2,2.0,2.0,1
['fuelweb_test/tests/test_os_upgrade.py'],19157,ABANDONED,354541,0,0,0.0,0.0,0
['test-requirements.txt'],11131,MERGED,381139,0,0,0.0,0.0,0
['tox.ini'],27511,MERGED,617183,8,8,8.0,8.0,1
['manifests/deps.pp'],9816,MERGED,819046,0,0,0.0,0.0,0
"['.gitignore', 'setup.py', 'setup.cfg']",9659,MERGED,204283,0,0,0.0,0.0,0
['docker/kafka/Dockerfile.j2'],26576,MERGED,517180,0,0,0.0,0.0,0
"['neutron/ipam/requests.py', 'neutron/ipam/drivers/neutrondb_ipam/driver.py']",7787,MERGED,328448,0,2,1.0,1.0,1
['fuelweb_test/tests/test_upgrade.py'],8882,MERGED,141058,0,0,0.0,0.0,0
['src/main/java/monasca/api/infrastructure/persistence/influxdb/AlarmStateHistoryInfluxDbRepositoryImpl.java'],11809,MERGED,128977,0,0,0.0,0.0,0
"['devstack/plugin.sh', 'devstack/settings']",6786,MERGED,213545,0,0,0.0,0.0,0
"['run_tests.sh', 'Vagrantfile']",11131,MERGED,754166,0,1,0.5,0.5,1
"['security-guide/locale/security-guide.pot', 'security-guide/locale/ja.po']",11131,MERGED,193944,0,0,0.0,0.0,0
"['neutron/plugins/ml2/drivers/openvswitch/agent/main.py', 'neutron/plugins/ml2/drivers/openvswitch/agent/ovs_neutron_agent.py']",9200,ABANDONED,328881,1,2,1.5,1.5,2
"['tempest/api/baremetal/admin/base.py', 'tempest/lib/common/rest_client.py', 'tempest/services/baremetal/v1/json/baremetal_client.py']",22692,MERGED,348858,1,9,1.0,3.666666667,3
['test-requirements.txt'],9414,MERGED,472073,0,0,0.0,0.0,0
['test-requirements.txt'],11131,MERGED,545122,0,0,0.0,0.0,0
['README.md'],17275,MERGED,248386,0,0,0.0,0.0,0
['tox.ini'],22816,MERGED,911182,1,1,1.0,1.0,1
['tripleo_ansible/roles/backup_and_restore/tasks/setup_rear.yml'],32968,MERGED,812207,7,7,7.0,7.0,1
['mistral/notifiers/publishers/webhook.py'],32291,MERGED,762307,1,1,1.0,1.0,1
['doc/requirements.txt'],30384,MERGED,663814,0,0,0.0,0.0,0
['.zuul.yaml'],20182,ABANDONED,808509,12,12,12.0,12.0,1
['README.rst'],14151,ABANDONED,584227,0,0,0.0,0.0,0
"['cinder/volume/drivers/fujitsu/eternus_dx/constants.py', 'cinder/volume/drivers/fujitsu/eternus_dx/eternus_dx_common.py']",26387,MERGED,681638,0,0,0.0,0.0,0
