changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['zaqar/transport/wsgi/v2_0/flavors.py'],8846,MERGED,274495,1,1,1.0,1.0,1
['roles/ovb-manage-stack/defaults/main.yml'],20970,ABANDONED,620325,0,0,0.0,0.0,0
"['nova/db/api.py', 'nova/tests/unit/db/test_db_api.py', 'nova/db/sqlalchemy/api.py']",8213,ABANDONED,230812,1,1,1.0,1.0,3
['deployment/puppet/osnailyfacter/manifests/rabbitmq/rabbitmq.pp'],18805,MERGED,322272,0,0,0.0,0.0,0
"['savanna/plugins/vanilla/v2_2_0/versionhandler.py', 'savanna/plugins/vanilla/v2_2_0/config.py', 'savanna/plugins/vanilla/v2_2_0/scaling.py', 'savanna/plugins/vanilla/v2_2_0/run_scripts.py', 'savanna/plugins/vanilla/v2_2_0/resources/post_conf.template']",7710,MERGED,75467,0,0,0.0,0.0,0
['zuul.d/python-ironic-inspector-client-jobs.yaml'],10239,MERGED,675591,0,0,0.0,0.0,0
"['playbooks/stack-health.yaml', 'roles/collect_flavors_and_verify_profiles/molecule/default/molecule.yml', 'roles/node_health/vars/main.yml', 'roles/node_health/molecule/default/molecule.yml', 'roles/stack_health/molecule/default/molecule.yml', 'playbooks/collect-flavors-and-verify-profiles.yaml', 'roles/collect_flavors_and_verify_profiles/molecule/default/converge.yml', 'roles/collect_flavors_and_verify_profiles/tasks/main.yml', 'playbooks/node-health.yaml', 'roles/stack_health/tasks/main.yml', 'roles/node_health/molecule/default/converge.yml', 'roles/collect_flavors_and_verify_profiles/vars/main.yml', 'roles/node_health/templates/unreachable_nodes.j2', 'roles/stack_health/vars/main.yml', 'roles/stack_health/molecule/default/converge.yml', 'roles/node_health/tasks/main.yml']",31245,MERGED,899031,0,2,2.0,1.25,10
['attributes/default.rb'],7289,MERGED,68076,0,0,0.0,0.0,0
"['releasenotes/notes/ovn.yaml', 'ovn/templates/bin/_ovn-controller-init.sh.tpl', 'ovn/templates/daemonset-controller.yaml', 'ovn/Chart.yaml', 'ovn/templates/bin/_ovn-northd.sh.tpl', 'ovn/templates/daemonset-controller-gw.yaml']",31746,ABANDONED,893739,0,1,1.0,0.833333333,5
['deliverables/pike/ironic-lib.yaml'],10239,MERGED,497406,0,0,0.0,0.0,0
"['manila/share/drivers/macrosan/__init__.py', 'manila/tests/share/drivers/macrosan/__init__.py', 'manila/tests/share/drivers/macrosan/test_macrosan_nas.py', 'manila/share/drivers/macrosan/macrosan_helper.py', 'doc/source/admin/macrosan_driver.rst', 'manila/share/drivers/macrosan/macrosan_nas.py', 'manila/share/drivers/macrosan/rest_helper.py']",33693,MERGED,825429,0,0,0.0,0.0,0
['kolla/image/unbuildable.py'],22629,MERGED,866304,0,0,0.0,0.0,0
