changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['releasenotes/notes/remove-pxe-ip_version-a8a547b5fd3d24f2.yaml', 'manifests/drivers/pxe.pp', 'spec/classes/ironic_drivers_pxe_spec.rb']",9816,MERGED,900094,0,7,6.0,4.333333333,2
['requirements.txt'],11131,MERGED,212789,4,4,4.0,4.0,1
"['ironic_tempest_plugin/tests/scenario/test_baremetal_multitenancy.py', 'ironic_tempest_plugin/tests/api/admin/test_nodes.py', 'ironic/tests/unit/drivers/modules/oneview/test_deploy.py', 'ironic_tempest_plugin/tests/scenario/test_baremetal_boot_from_volume.py']",22255,MERGED,506983,0,3,1.5,1.5,3
['manila/tests/db/sqlalchemy/test_api.py'],29539,MERGED,681386,8,8,8.0,8.0,1
"['nova/virt/libvirt/driver.py', 'nova/virt/hardware.py', 'nova/virt/libvirt/config.py', 'nova/tests/unit/virt/libvirt/test_config.py']",17869,ABANDONED,275379,0,15,1.5,4.5,3
"['keystone/common/policies/domain.py', 'keystone/tests/unit/protection/v3/test_domains.py', 'keystone/common/policies/base.py']",5046,MERGED,605849,0,1,0.0,0.333333333,1
"['tests/ansible-role-requirements.yml', 'defaults/main.yml']",28619,MERGED,727359,2,33,17.5,17.5,2
"['plugins/modules/neutron_rbac_policy.py', 'plugins/modules/neutron_rbac_policies_info.py']",33675,ABANDONED,799698,0,0,0.0,0.0,0
['hot/software-config/example-templates/example-structured-template.yaml'],7385,MERGED,91543,0,0,0.0,0.0,0
['muranodashboard/packages/views.py'],9048,MERGED,92473,0,0,0.0,0.0,0
"['cinderclient/v2/volume_types.py', 'cinderclient/openstack/common/apiclient/exceptions.py']",11105,ABANDONED,266697,0,0,0.0,0.0,0
['doc/requirements.txt'],12898,ABANDONED,919333,0,0,0.0,0.0,0
"['tasks/main.yml', 'handlers/systemd_restart.yml', 'tasks/systemd_load.yml', 'handlers/socket_restart.yml', 'handlers/main.yml']",28619,NEW,876302,0,6,0.0,1.6,2
['playbooks/roles/ironic-install/tasks/main.yml'],11555,MERGED,187949,0,0,0.0,0.0,0
"['CONTRIBUTING.rst', 'doc/source/admin/refarch/routers.rst', 'doc/source/install/index.rst', 'doc/source/admin/faq.rst']",841,MERGED,481853,0,0,0.0,0.0,0
['openstack/os-faults/os-faults.spec.j2'],27380,MERGED,753743,1,1,1.0,1.0,1
