changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['ironic/api/controllers/v1/port.py', 'ironic/tests/unit/api/controllers/v1/test_utils.py', 'ironic/tests/unit/db/test_volume_connectors.py', 'ironic/tests/unit/db/test_volume_targets.py', 'releasenotes/notes/volume-owner-lessee-policy-f159f62b806ea49b.yaml', 'ironic/api/controllers/v1/volume_connector.py', 'ironic/objects/volume_connector.py', 'ironic/api/controllers/v1/volume_target.py', 'ironic/db/sqlalchemy/api.py', 'ironic/tests/unit/objects/test_volume_connector.py', 'ironic/api/controllers/v1/utils.py', 'ironic/common/policy.py', 'ironic/tests/unit/objects/test_volume_target.py', 'ironic/objects/volume_target.py']",7386,ABANDONED,767631,0,21,0.0,3.0,6
['tox.ini'],17685,MERGED,858696,4,4,4.0,4.0,1
['nailgun/nailgun/fixtures/openstack.yaml'],9730,MERGED,321997,11,11,11.0,11.0,1
"['mistral/db/sqlalchemy/migration/alembic_migrations/env.py', 'mistral/db/utils.py', 'tools/install_venv_common.py', 'tools/install_venv.py']",28522,MERGED,732860,0,0,0.0,0.0,0
"['openstack_dashboard/dashboards/settings/user/views.py', 'openstack_dashboard/dashboards/settings/password/views.py']",11486,ABANDONED,166569,0,0,0.0,0.0,0
"['heat/engine/stack.py', 'heat/tests/test_resource.py']",8833,MERGED,270672,2,3,2.5,2.5,2
"['gnocchi/tests/base.py', 'gnocchi/storage/swift.py']",1669,MERGED,253537,0,1,0.5,0.5,1
['pages/release-notes/v5-1/050-known-issues.rst'],13082,MERGED,142761,0,0,0.0,0.0,0
"['oslo_privsep/locale/en_GB/LC_MESSAGES/oslo_privsep.po', 'releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po']",11131,MERGED,886700,0,0,0.0,0.0,0
"['openstackclient/network/v2/network_rbac.py', 'openstackclient/tests/unit/network/v2/fakes.py', 'releasenotes/notes/rbac-add-security-group-35370701a06ac906.yaml', 'doc/source/cli/command-objects/network-rbac.rst', 'openstackclient/tests/unit/network/v2/test_network_rbac.py']",10980,MERGED,636760,0,5,0.0,1.2,2
"['trove/instance/models.py', 'trove/taskmanager/models.py', 'trove/db/sqlalchemy/migrate_repo/versions/018_add_stack_id.py']",8415,ABANDONED,67873,0,0,0.0,0.0,0
"['doc/source/contributor/testing.rst', 'doc/source/contributor/releases.rst', 'doc/source/contributor/manual.rst', 'doc/source/development/index.rst', 'doc/test/redirect-tests.txt', 'doc/source/contributor/contributing.rst', 'doc/source/index.rst', 'doc/source/contributor/automated.rst', 'doc/source/contributor/vagrant.rst', 'doc/source/development/contributing.rst', 'doc/source/contributor/index.rst', 'doc/source/getting-started.rst', 'doc/source/contributor/development.rst', 'doc/source/_extra/.htaccess']",14826,MERGED,752513,0,1,0.0,0.071428571,1
"['heat/engine/stack.py', 'heat/engine/resource.py', 'heat/engine/service.py']",8833,NEW,636916,10,29,11.0,16.66666667,3
['cinder/db/sqlalchemy/api.py'],30754,ABANDONED,673718,11,11,11.0,11.0,1
['templates/magnum.conf.j2'],28619,MERGED,795044,4,4,4.0,4.0,1
"['neutron/tests/functional/agent/l3/test_dvr_router.py', 'neutron/agent/l3/dvr_edge_router.py']",11975,MERGED,620804,2,4,3.0,3.0,2
"['doc/Makefile', '.gitignore', 'package.json']",21414,ABANDONED,389585,0,0,0.0,0.0,0
['zuul.d/molecule.yaml'],6796,ABANDONED,770116,32,32,32.0,32.0,1
['common/source/locale/ja/LC_MESSAGES/common.po'],11131,MERGED,299166,0,0,0.0,0.0,0
['ansible/roles/aodh/tasks/upgrade.yml'],11869,MERGED,375300,0,0,0.0,0.0,0
['releasenotes/notes/policy_refresh_base_and_device_profile-cef00fca580d2323.yaml'],24872,MERGED,751227,0,0,0.0,0.0,0
"['doc/source/index.rst', 'doc/source/userdoc/python_client.rst']",8091,MERGED,50992,0,0,0.0,0.0,0
['test-requirements.txt'],11131,MERGED,504693,0,0,0.0,0.0,0
['.zuul.yaml'],8556,ABANDONED,739285,5,5,5.0,5.0,1
"['.zuul.yaml', 'tox.ini']",32926,ABANDONED,785355,1,1,1.0,1.0,2
['debian/changelog'],6476,MERGED,381717,0,0,0.0,0.0,0
['swift/cli/info.py'],9625,NEW,372716,0,0,0.0,0.0,0
['dragonflow/tests/fullstack/test_objects.py'],20229,MERGED,284568,0,0,0.0,0.0,0
"['api-ref/source/v3-ext/samples/OS-EP-FILTER/endpoint-project-response.json', 'api-ref/source/v3-ext/samples/OS-EP-FILTER/list-project-response.json', 'api-ref/source/v3-ext/samples/OS-EP-FILTER/list-service-endpoints.json', 'api-ref/source/v3-ext/samples/OS-EP-FILTER/endpoint-group-response.json', 'api-ref/source/v3-ext/samples/OS-EP-FILTER/get-projects-response.json', 'api-ref/source/v3-ext/index.rst', 'api-ref/source/v3-ext/parameters.yaml', 'api-ref/source/v3-ext/samples/OS-EP-FILTER/create-endpoint-group-request.json', 'api-ref/source/v3-ext/ep-filter.inc', 'api-ref/source/v3-ext/samples/OS-EP-FILTER/endpoint-groups-response.json']",21420,MERGED,341787,0,0,0.0,0.0,0
['templates/neutron.conf.j2'],29865,MERGED,633973,22,22,22.0,22.0,1
"['extraconfig/tasks/yum_update.sh', 'environments/enable-tls.yaml', 'puppet/all-nodes-config.yaml', 'network/endpoints/endpoint_map.yaml', 'puppet/manifests/overcloud_controller.pp', 'puppet/controller.yaml', 'overcloud.yaml', 'network/endpoints/endpoint_data.yaml', 'puppet/manifests/overcloud_controller_pacemaker.pp', 'puppet/vip-config.yaml', 'puppet/hieradata/common.yaml', 'puppet/hieradata/controller.yaml']",6924,MERGED,289435,2,51,8.5,18.08333333,12
"['kuryr_libnetwork/tests/unit/test_kuryr_ipam.py', 'kuryr_libnetwork/controllers.py']",11536,MERGED,635709,3,10,6.5,6.5,2
['Gemfile'],16137,MERGED,647361,1,1,1.0,1.0,1
['.gitreview'],1297,MERGED,357376,0,0,0.0,0.0,0
