changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['network/config/multiple-nics/controller-v6.yaml', 'environments/net-bond-with-vlans-v6.yaml', 'environments/net-multiple-nics-v6.yaml', 'environments/net-single-nic-with-vlans-v6.yaml', 'network/config/bond-with-vlans/controller-v6.yaml', 'network/config/single-nic-vlans/controller-v6.yaml']",12398,MERGED,269883,0,0,0.0,0.0,0
"['glance_store/_drivers/sheepdog.py', 'glance_store/tests/unit/test_sheepdog_store.py']",15101,MERGED,365564,0,2,1.0,1.0,1
"['octavia/common/utils.py', 'releasenotes/notes/fix-peer-name-prefix-hypen-e74a87e9a01b4f4c.yaml', 'octavia/tests/unit/common/test_utils.py']",6469,MERGED,732430,0,0,0.0,0.0,0
"['shade/__init__.py', 'shade/_tasks.py']",2,ABANDONED,192475,0,7,3.5,3.5,1
['zuul.d/integrated-gate.yaml'],8556,MERGED,896833,21,21,21.0,21.0,1
"['.gitignore', 'Makefile', 'undercloud-bm-source.yaml', 'undercloud-source.yaml', 'undercloud-vm-source.yaml', 'undercloud-vm.yaml']",360,MERGED,57994,0,0,0.0,0.0,0
"['rally-jobs/extra/instance_test.sh', 'rally-jobs/rally-watcher.yaml', 'rally-jobs/rally_args.yaml', 'rally-jobs/extra/README.rst', 'rally-jobs/extra/install_benchmark.sh', 'rally-jobs/rally-neutron-existing-users.yaml', 'rally-jobs/nova.yaml', 'rally-jobs/README.rst', 'rally-jobs/rally-neutron.yaml', 'rally-jobs/extra/hook_example_script.sh', 'rally-jobs/rally.yaml']",9545,MERGED,714328,0,3,0.0,0.727272727,4
"['workflows/ansible/roles/nova/tasks/config.yml', 'workflows/ansible/inventory/all-in-one', 'workflows/ansible/roles/nova/tasks/main.yml', 'workflows/ansible/roles/nova/defaults/main.yml', 'workflows/ansible/group_vars/all.yml', 'workflows/ansible/roles/nova/tasks/bootstrap.yml', 'workflows/ansible/inventory/multinode', 'workflows/ansible/site.yml', 'workflows/ansible/roles/nova/tasks/start.yml']",22525,ABANDONED,385170,0,0,0.0,0.0,0
['specs/2024.1/approved/virtio_packedring_configuration_support.rst'],35489,MERGED,895924,0,0,0.0,0.0,0
"['openstack_dashboard/templates/context_selection/_region_list.html', 'openstack_dashboard/templates/context_selection/_project_list.html', 'openstack_dashboard/templates/_header.html', 'openstack_dashboard/themes/material/templates/_header.html']",17013,MERGED,264631,0,0,0.0,0.0,0
"['cinder/templates/secret-db.yaml', 'heat/templates/secret-db.yaml', 'glance/templates/secret-db.yaml', 'keystone/templates/secret-db.yaml', 'neutron/templates/secret-db.yaml']",24780,MERGED,743010,0,0,0.0,0.0,0
['lib/tls'],13252,MERGED,517578,5,5,5.0,5.0,1
['elements/fedora/bin/map-services'],2062,MERGED,70081,0,0,0.0,0.0,0
"['ci/environments/scenario004-standalone.yaml', 'ci/environments/scenario001-standalone.yaml']",8449,MERGED,623217,0,1,0.5,0.5,1
"['keystone/tests/unit/test_v2_controller.py', 'keystone/resource/backends/ldap.py', 'keystone/tests/unit/test_v3.py', 'keystone/resource/backends/sql.py', 'keystone/resource/controllers.py', 'keystone/tests/unit/test_backend.py']",11022,MERGED,215167,0,0,0.0,0.0,0
['deliverables/yoga/openstack-ansible.yaml'],28619,MERGED,847598,0,0,0.0,0.0,0
"['nailgun/nailgun/objects/serializers/network_configuration.py', 'nailgun/nailgun/fixtures/admin_network.json']",11969,MERGED,163824,0,0,0.0,0.0,0
['doc/source/specs/function_aliases.rst'],25747,MERGED,573605,0,0,0.0,0.0,0
['tox.ini'],22816,MERGED,593806,0,0,0.0,0.0,0
"['ansible/group_vars/all.yml', 'ansible/roles/cinder/templates/cinder.conf.j2']",27339,MERGED,735245,1,59,30.0,30.0,2
"['elements/keystone/os-apply-config/mnt/state/etc/keystone/ssl/private/cakey.pem', 'elements/keystone/os-refresh-config/configure.d/10-keystone-state', 'elements/keystone/os-apply-config/mnt/state/etc/keystone/ssl/certs/ca.pem', 'elements/keystone/os-apply-config/mnt/state/etc/keystone/ssl/private/signing_key.pem', 'elements/keystone/os-apply-config/mnt/state/etc/keystone/ssl/certs/signing_cert.pem']",7582,MERGED,94609,0,0,0.0,0.0,0
