changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['neutron/cmd/usage_audit.py'],105,MERGED,230521,0,0,0.0,0.0,0
['metadata.yaml'],31289,MERGED,794487,2,2,2.0,2.0,1
"['nailgun/gulpfile.js', 'nailgun/static/app.js', 'nailgun/static/plugins/vmware/vmware_tab.js', 'nailgun/.eslintrc', 'nailgun/static/tests/functional/screenshot_on_fail.js']",8735,MERGED,271010,0,0,0.0,0.0,0
"['src/pages/compute/containers/Instance/actions/StepCreate/NetworkStep/index.jsx', 'src/components/FormItem/NetworkSelect/index.jsx']",30434,MERGED,914581,0,0,0.0,0.0,0
['kuryr/tests/unit/test_config.py'],20566,MERGED,332107,0,0,0.0,0.0,0
"['.zuul.d/nodesets.yaml', '.zuul.d/project.yaml', '.zuul.d/octavia.yaml']",11600,ABANDONED,694964,0,8,6.0,4.666666667,2
['zuul/layout.yaml'],6873,MERGED,281559,354,354,354.0,354.0,1
['doc/source/_themes/releases/titlerow.html'],2472,MERGED,278395,0,0,0.0,0.0,0
['meta/main.yml'],6816,MERGED,603729,1,1,1.0,1.0,1
['keystoneclient/v2_0/shell.py'],1057,ABANDONED,41606,0,0,0.0,0.0,0
"['novaclient/v1_1/client.py', 'novaclient/v3/client.py', 'novaclient/client.py']",5511,ABANDONED,84659,0,0,0.0,0.0,0
['requirements.txt'],27615,MERGED,873604,2,2,2.0,2.0,1
"['doc/src/docbkx/openstack-config/ch_computeconfigure.xml', 'doc/src/docbkx/openstack-compute-admin/computeconfigure.xml', 'doc/src/docbkx/openstack-config/compute-configure-ec2.xml', 'doc/src/docbkx/openstack-config/compute-configure-ipv6.xml', 'doc/src/docbkx/openstack-config/compute-configure-db.xml', 'doc/src/docbkx/openstack-config/compute-configure-quotas.xml']",612,MERGED,35027,0,0,0.0,0.0,0
"['deliverables/train/os-traits.yaml', 'deliverables/train/os-resource-classes.yaml']",11904,MERGED,663738,0,0,0.0,0.0,0
"['tests/test-swift-functional.yml', 'manual-test.rc', 'tests/test.yml', 'tox.ini']",6816,MERGED,378508,0,3,0.5,1.0,2
['vars/debian-9.yml'],1004,MERGED,652310,1,1,1.0,1.0,1
['.gitreview'],22816,NEW,914462,0,0,0.0,0.0,0
['environments/undercloud.yaml'],3153,MERGED,739249,41,41,41.0,41.0,1
"['ironic/tests/unit/drivers/modules/irmc/test_boot.py', 'doc/source/admin/drivers/irmc.rst']",22255,MERGED,516861,0,0,0.0,0.0,0
['security-guide/ch_hardening-the-virtualization-layers.xml'],12325,ABANDONED,107842,0,0,0.0,0.0,0
"['spec/spec_helper_acceptance.rb', 'spec/acceptance/horizon_with_apache_spec.rb']",3153,MERGED,183118,0,0,0.0,0.0,0
['toci_devtest.sh'],8042,MERGED,185524,2,2,2.0,2.0,1
['neutron/tests/unit/midonet/test_midonet_plugin.py'],6788,MERGED,46997,0,0,0.0,0.0,0
"['neutron/api/rpc/callbacks/resources.py', 'neutron/agent/l3/extensions/ndp_proxy.py']",28329,MERGED,744815,0,1,0.5,0.5,1
['metadata.rb'],8112,MERGED,223368,1,1,1.0,1.0,1
['paunch/builder/compose1.py'],25877,MERGED,666891,5,5,5.0,5.0,1
['etc/openstack_deploy/user_variables.yml'],819,MERGED,318081,1,1,1.0,1.0,1
['cinder/volume/drivers/vzstorage.py'],5314,MERGED,724407,2,2,2.0,2.0,1
"['metadata.json', 'Modulefile']",7155,MERGED,124575,0,0,0.0,0.0,0
['ansible/group_vars/all.yml'],1004,MERGED,450849,3,3,3.0,3.0,1
"['spec/unit/provider/glance_image_spec.rb', 'spec/unit/provider/glance_spec.rb']",9816,MERGED,872091,0,1,0.5,0.5,1
"['zuul.d/stable-jobs.yaml', 'zuul.d/integrated-gate.yaml']",8556,MERGED,887218,9,20,14.5,14.5,2
"['octane/util/node.py', 'octane/commands/preupgrade_compute.py', 'octane/handlers/upgrade/compute.py']",19157,ABANDONED,371505,0,0,0.0,0.0,0
"['src/containers/List/index.jsx', 'src/containers/TabDetail/index.jsx', 'src/libs/axios.js']",30434,MERGED,805970,0,0,0.0,0.0,0
"['swift/container/sharder.py', 'test/unit/container/test_backend.py', 'swift/container/backend.py']",15343,ABANDONED,564954,0,0,0.0,0.0,0
['deliverables/zed/blazar.yaml'],17685,MERGED,857099,0,0,0.0,0.0,0
"['requirements.txt', 'test-requirements.txt']",6547,ABANDONED,129547,0,0,0.0,0.0,0
"['requirements.txt', 'test-requirements.txt', 'setup.py', 'setup.cfg', 'tox.ini']",2,MERGED,48992,0,0,0.0,0.0,0
['.pdkignore'],9816,MERGED,891055,0,0,0.0,0.0,0
"['rally/task/engine.py', 'tests/unit/task/test_engine.py']",11748,MERGED,307376,0,0,0.0,0.0,0
"['run_tests.sh', 'bindep.txt', 'Vagrantfile']",11131,MERGED,780341,0,2,0.0,0.666666667,1
"['doc/source/contributor/testing.rst', 'doc/source/user/index.rst', 'castellan/i18n.py', 'README.rst', 'setup.cfg', 'HACKING.rst']",841,MERGED,482565,0,0,0.0,0.0,0
