changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['swift/common/middleware/tempurl.py'],23310,ABANDONED,422409,0,0,0.0,0.0,0
['release_postversion.sh'],4190,MERGED,199356,0,0,0.0,0.0,0
"['doc/high-availability-guide/locale/ja.po', 'doc/high-availability-guide/locale/high-availability-guide.pot', 'doc/high-availability-guide/locale/zh_CN.po']",11131,MERGED,175106,0,0,0.0,0.0,0
['setup.cfg'],20863,ABANDONED,368728,0,0,0.0,0.0,0
"['doc/source/reference/support-matrix.ini', 'doc/source/configuration/block-storage/drivers/ibm-storwize-svc-driver.rst']",32036,MERGED,803901,0,3,1.5,1.5,1
['neutron/agent/l3_agent.py'],9077,MERGED,113412,0,0,0.0,0.0,0
['doc/source/common/glossary.rst'],11131,MERGED,759223,0,0,0.0,0.0,0
"['doc/source/devref/kuryr_kubernetes_design.rst', 'kuryr_kubernetes/config.py']",28396,MERGED,660152,1,4,2.5,2.5,2
"['keystone/tests/unit/test_middleware.py', 'keystone/tests/unit/test_v3.py']",7191,MERGED,244440,0,1,0.5,0.5,1
"['metalsmith/test/test_provisioner.py', 'metalsmith/_provisioner.py']",24245,MERGED,876671,2,2,2.0,2.0,2
['.gitreview'],22816,MERGED,798525,0,0,0.0,0.0,0
['fuel_health/cleanup.py'],8824,MERGED,93296,0,0,0.0,0.0,0
['tripleoclient/workflows/deployment.py'],8833,MERGED,723824,60,60,60.0,60.0,1
['zuul.d/secrets.yaml'],6547,MERGED,678299,10,10,10.0,10.0,1
['zuul/layout.yaml'],2472,MERGED,215735,162,162,162.0,162.0,1
['deployment/puppet/octane_tasks/misc/delete_fuel_resources.py'],18808,ABANDONED,352894,0,0,0.0,0.0,0
['neutron/db/loadbalancer/loadbalancer_db.py'],7787,MERGED,81877,0,0,0.0,0.0,0
"['templates/workarounds.sh.j2', 'tasks/upgrade/create-overcloud-upgrade-scripts.yaml', 'tasks/upgrade/main.yml']",21537,MERGED,615120,0,5,1.0,2.0,2
['setup.cfg'],11904,MERGED,722764,2,2,2.0,2.0,1
"['ironic/api/__init__.py', 'ironic/common/service.py', 'etc/ironic/ironic.conf.sample', 'ironic/tests/unit/common/test_service.py', 'ironic/cmd/api.py']",6773,ABANDONED,287134,0,3,2.0,1.6,4
"['octavia/common/config.py', 'devstack/plugin.sh']",11628,MERGED,493328,5,5,5.0,5.0,2
"['Engine/swift/storlet_gateway/gateways/docker/gateway.py', 'tests/unit/swift/storlet_middleware/handlers/test_proxy.py', 'tests/unit/swift/storlet_middleware/handlers/test_base.py', 'tests/unit/swift/storlet_middleware/handlers/test_obj.py', 'Engine/swift/storlet_middleware/storlet_handler.py', 'Engine/swift/storlet_gateway/common/file_manager.py', 'Engine/swift/storlet_middleware/handlers/base.py', 'tests/unit/swift/storlet_middleware/handlers/__init__.py']",4608,NEW,349834,0,0,0.0,0.0,0
