changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['README.md'],22157,ABANDONED,358893,0,0,0.0,0.0,0
['neutron/tests/unit/plugins/openvswitch/agent/test_ovs_neutron_agent.py'],7787,MERGED,195243,0,0,0.0,0.0,0
['nova/tests/functional/test_servers.py'],17685,MERGED,498482,1,1,1.0,1.0,1
['releasenotes/notes/fluentbit.yaml'],21420,MERGED,776543,0,0,0.0,0.0,0
"['deployment/puppet/openstack/manifests/logrotate.pp', 'deployment/puppet/openstack/spec/classes/openstack_logrotate_spec.rb', 'deployment/puppet/openstack/templates/10-fuel.conf.erb']",13344,MERGED,408505,0,1,0.0,0.333333333,1
"['spec/fixtures/modules/foo/templates/foo.ocf.erb', '.fixtures.yml', 'spec/fixtures/modules/foo/manifests/init.pp', 'spec/defines/openstack_extras_pacemaker_service_spec.rb', 'spec/fixtures/modules/foo/files/scripts/foo.ocf']",3153,MERGED,240998,0,1,0.0,0.2,1
"['nova/virt/ironic/driver.py', 'nova/tests/unit/virt/ironic/test_driver.py']",10343,MERGED,231179,2,4,3.0,3.0,2
['setup.cfg'],32029,MERGED,905563,3,3,3.0,3.0,1
['doc/source/ref/run_tests.rst'],7419,MERGED,29909,0,0,0.0,0.0,0
['README.rst'],14070,MERGED,494241,3,3,3.0,3.0,1
"['jenkins/scripts/upstream_translation_update.sh', 'jenkins/scripts/common_translation_update.sh']",6547,MERGED,324723,3,3,3.0,3.0,2
"['manifests/drivers/pxe.pp', 'spec/classes/ironic_drivers_pxe_spec.rb']",11491,MERGED,259940,0,0,0.0,0.0,0
"['tempest/api/volume/admin/test_volume_types.py', 'tempest/scenario/manager.py', 'tempest/api/volume/admin/test_volume_types_extra_specs.py', 'tempest/api/volume/admin/test_volume_types_extra_specs_negative.py', 'tempest/api/volume/test_qos.py', 'tempest/services/volume/json/admin/volume_types_client.py', 'tempest/api/volume/admin/test_multi_backend.py']",19226,MERGED,250228,0,2,0.0,0.428571429,2
"['doc/source/getting_started/standalone.rst', 'doc/source/scale_deployment.rst', 'README.rst', 'doc/docbkx/README.rst', 'tools/README.rst']",9382,MERGED,177516,0,0,0.0,0.0,0
['zuul.d/layout.yaml'],14985,MERGED,625107,0,0,0.0,0.0,0
['.zuul.yaml'],2472,MERGED,589606,1,1,1.0,1.0,1
['ironicclient/common/base.py'],26775,NEW,618132,2,2,2.0,2.0,1
['etc/glance-api.conf'],2537,MERGED,128373,0,0,0.0,0.0,0
"['horizon/static/horizon/js/horizon.networktopology.js', 'horizon/static/horizon/tests/jshint.js']",8648,MERGED,58563,0,0,0.0,0.0,0
['lib/keystone'],1653,MERGED,123959,0,0,0.0,0.0,0
['deliverables/rocky/release-test.yaml'],2472,MERGED,573321,0,0,0.0,0.0,0
['lib/charms_ceph/utils.py'],20634,MERGED,838706,7,7,7.0,7.0,1
['.zuul.yaml'],27153,MERGED,594067,6,6,6.0,6.0,1
"['releasenotes/notes/ironic-boot-mode-07df530490bead50.yaml', 'deployment/ironic/ironic-conductor-container-puppet.yaml']",4571,MERGED,820457,1,14,7.5,7.5,2
"['manifests/migration/libvirt.pp', 'releasenotes/notes/libvirt-migration-downtime-1e9c2df595bb5cd3.yaml', 'spec/classes/nova_migration_libvirt_spec.rb']",16137,MERGED,873871,0,18,17.0,11.66666667,2
['packages-list'],6476,MERGED,359115,0,0,0.0,0.0,0
['neutron_lbaas_dashboard/karma.conf.js'],9981,ABANDONED,287437,0,0,0.0,0.0,0
"['.zuul.yaml', 'tox.ini']",841,MERGED,574760,1,1,1.0,1.0,2
['test-requirements.txt'],11131,MERGED,194328,1,1,1.0,1.0,1
['.gitreview'],22816,MERGED,832044,0,0,0.0,0.0,0
