changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['doc/source/reference/api/designateclient.v1.touch.rst', 'doc/source/reference/api/designateclient.v2.utils.rst', 'doc/source/reference/api/designateclient.v2.cli.recordsets.rst', 'doc/source/reference/api/designateclient.v2.reverse.rst', 'doc/source/reference/api/designateclient.v1.records.rst', 'doc/source/reference/api/designateclient.cli.diagnostics.rst', 'doc/source/reference/api/designateclient.cli.reports.rst', 'doc/source/reference/api/designateclient.v2.cli.tlds.rst', 'doc/source/reference/api/designateclient.v2.zones.rst', 'doc/source/reference/api/designateclient.v2.nameservers.rst', 'doc/source/reference/api/designateclient.v2.pools.rst', 'doc/source/reference/api/designateclient.cli.servers.rst', 'doc/source/reference/api/designateclient.v2.service_statuses.rst', 'doc/source/reference/api/designateclient.v2.client.rst', 'doc/source/reference/api/designateclient.cli.quotas.rst', 'doc/source/reference/api/designateclient.v2.base.rst', 'doc/source/reference/api/designateclient.v1.quotas.rst', 'doc/source/reference/api/designateclient.cli.records.rst', 'doc/source/reference/api/designateclient.v1.servers.rst', 'doc/source/reference/api/designateclient.client.rst', 'doc/source/reference/api/designateclient.v2.tlds.rst', 'doc/source/reference/api/designateclient.v2.cli.service_statuses.rst', 'doc/source/reference/api/designateclient.v2.quotas.rst', 'doc/source/reference/api/designateclient.v1.domains.rst', 'doc/source/reference/api/designateclient.v2.cli.blacklists.rst', '.gitignore', 'doc/source/reference/api/index.rst', 'doc/source/reference/api/designateclient.v1.diagnostics.rst', 'doc/source/reference/api/designateclient.shell.rst', 'doc/source/reference/api/designateclient.osc.plugin.rst', 'doc/source/reference/api/designateclient.v2.cli.reverse.rst', 'doc/source/reference/api/designateclient.v2.cli.zones.rst', 'doc/source/reference/api/designateclient.v1.reports.rst', 'doc/source/reference/api/designateclient.warlock.rst', 'doc/source/reference/api/designateclient.v2.cli.common.rst', 'doc/source/reference/api/designateclient.v2.recordsets.rst', 'doc/source/reference/api/designateclient.cli.sync.rst', 'doc/source/reference/api/designateclient.v2.cli.tsigkeys.rst', 'doc/source/reference/api/designateclient.version.rst', 'doc/source/reference/api/designateclient.cli.base.rst', 'doc/source/reference/index.rst', 'doc/source/reference/api/designateclient.exceptions.rst', 'doc/source/reference/api/designateclient.cli.domains.rst', 'doc/source/reference/api/designateclient.v1.sync.rst', 'doc/source/reference/api/designateclient.v2.cli.quotas.rst', 'doc/source/reference/api/designateclient.cli.touch.rst', 'doc/source/reference/api/designateclient.utils.rst', 'doc/source/reference/api/designateclient.v2.limits.rst', 'doc/source/reference/api/designateclient.v2.tsigkeys.rst', 'doc/source/reference/api/designateclient.v2.blacklists.rst']",2,ABANDONED,528798,0,1,0.0,0.04,2
"['tests/unit/db/sqlalchemy/test_sqlalchemy.py', 'openstack/common/db/sqlalchemy/session.py']",6849,ABANDONED,69123,0,0,0.0,0.0,0
['openstackclient/compute/v2/server_group.py'],32114,MERGED,736104,0,0,0.0,0.0,0
"['nova/compute/api.py', 'nova/tests/compute/test_compute.py']",7808,MERGED,83516,0,0,0.0,0.0,0
['api-ref/source/os-cloudpipe.inc'],18337,MERGED,314783,0,0,0.0,0.0,0
"['nova/virt/libvirt/volume/remotefs.py', 'nova/tests/unit/virt/libvirt/volume/test_remotefs.py']",11061,MERGED,340386,0,1,0.5,0.5,1
['trove/tests/unittests/configuration/test_configuration_controller.py'],22694,MERGED,369252,0,0,0.0,0.0,0
"['manifests/logging.pp', 'manifests/db.pp']",9414,MERGED,315115,0,0,0.0,0.0,0
['.zuul.yaml'],1,MERGED,542389,0,0,0.0,0.0,0
['os_brick/initiator/connectors/vmware.py'],22299,MERGED,484327,0,0,0.0,0.0,0
