changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['tripleo_common/constants.py'],8297,MERGED,740247,63,63,63.0,63.0,1
['releasenotes/source/index.rst'],21511,MERGED,436402,2,2,2.0,2.0,1
"['releasenotes/source/zed.rst', 'releasenotes/source/index.rst']",22816,ABANDONED,863405,0,0,0.0,0.0,0
['lib/cinder'],23083,MERGED,462471,19,19,19.0,19.0,1
['tests/templates/globals-default.j2'],14826,MERGED,697690,24,24,24.0,24.0,1
"['zuul/layout.yaml', 'jenkins/jobs/devstack-gate.yaml']",1420,MERGED,148752,1,3,2.0,2.0,2
['setup.cfg'],7923,MERGED,207756,0,0,0.0,0.0,0
['nova/db/sqlalchemy/api.py'],6509,MERGED,31619,0,0,0.0,0.0,0
"['releasenotes/notes/globally-disble-verification-6354b916c0c47918.yaml', 'cinder/volume/drivers/huawei/rest_client.py']",17742,ABANDONED,452120,0,0,0.0,0.0,0
['keystone/trust/controllers.py'],6482,MERGED,72587,0,0,0.0,0.0,0
['setup.cfg'],9414,MERGED,621764,0,0,0.0,0.0,0
['functional/tests/compute/v2/test_flavor.py'],8736,MERGED,187616,0,0,0.0,0.0,0
['global-requirements.txt'],5756,MERGED,458581,306,306,306.0,306.0,1
"['nova/tests/virt/libvirt/test_libvirt.py', 'nova/virt/libvirt/driver.py']",1313,MERGED,58707,0,0,0.0,0.0,0
"['releasenotes/source/locale/id/LC_MESSAGES/releasenotes.po', 'releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po', 'muranodashboard/locale/ko_KR/LC_MESSAGES/django.po', 'releasenotes/source/locale/ko_KR/LC_MESSAGES/releasenotes.po', 'releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po', 'releasenotes/source/locale/ru/LC_MESSAGES/releasenotes.po', 'releasenotes/source/locale/de/LC_MESSAGES/releasenotes.po', 'releasenotes/source/locale/zh_CN/LC_MESSAGES/releasenotes.po']",11131,ABANDONED,896737,0,0,0.0,0.0,0
"['specs/xena/approved/ephemeral-storage-encryption.rst', 'specs/xena/implemented/add-attachmentid-to-responses-of-the-os-volume-attachments-api.rst', 'specs/xena/implemented/xena-template.rst', 'specs/xena/redirects', 'specs/xena/approved/libvirt-device-bus-model-update.rst', 'specs/xena/implemented/generic-mdevs.rst', 'specs/xena/approved/xena-template.rst', 'specs/xena/implemented/sriov-smartnic-support.rst', 'specs/xena/implemented/nova-manage-refresh-connection-info.rst', 'specs/xena/implemented/configurable-instance-hostnames.rst']",7166,ABANDONED,813051,0,1,0.0,0.1,1
['diskimage-create/diskimage-create.sh'],8932,MERGED,137271,0,0,0.0,0.0,0
['tox.ini'],7331,ABANDONED,414917,16,16,16.0,16.0,1
['files/fuel-ha-utils/ocf/rabbitmq'],8786,MERGED,184671,0,0,0.0,0.0,0
"['heat/tests/test_template_migrate.py', 'heat/engine/template_migrate.py']",13009,ABANDONED,373375,0,0,0.0,0.0,0
"['releasenotes/notes/rm-notify-entry-points-aa442134a780469a.yaml', 'setup.cfg']",6873,MERGED,247906,0,8,4.0,4.0,1
"['local-storage/requirements.yaml', 'local-storage/templates/pv-local.yaml', 'local-storage/templates/storageclass-local.yaml', 'local-storage/Chart.yaml', 'local-storage/values.yaml']",27772,MERGED,700166,0,0,0.0,0.0,0
"['sahara/plugins/hdp/versions/version_2_0_6/resources/ambari-config-resource.json', 'sahara/tests/unit/plugins/hdp/test_clusterspec_hdp2.py', 'sahara/plugins/hdp/versions/version_2_0_6/resources/default-cluster.template', 'sahara/plugins/hdp/versions/version_2_0_6/services.py', 'sahara/plugins/hdp/versions/version_2_0_6/versionhandler.py']",12004,ABANDONED,101363,0,0,0.0,0.0,0
['setup.cfg'],32291,MERGED,822579,0,0,0.0,0.0,0
"['oslo_messaging/tests/notify/test_impl_messaging.py', 'oslo_messaging/notify/_impl_messaging.py']",6873,MERGED,441712,0,0,0.0,0.0,0
"['src/main/java/monasca/api/infrastructure/servlet/PostAuthenticationFilter.java', 'src/main/java/monasca/api/infrastructure/servlet/RoleAuthorizationFilter.java', 'README.md']",11809,MERGED,143190,0,0,0.0,0.0,0
['gerrit/acls/openstack/fuel-plugin-cinder-netapp.config'],15415,MERGED,318009,0,0,0.0,0.0,0
