changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
['templates/trove-guestagent.conf.erb'],23851,MERGED,398898,0,0,0.0,0.0,0
"['tripleoclient/tests/v1/overcloud_deploy/test_overcloud_deploy.py', 'tripleoclient/v1/overcloud_deploy.py']",7065,MERGED,408772,42,70,56.0,56.0,2
['contrib/devstack/lib/murano-dashboard'],13752,MERGED,171681,0,0,0.0,0.0,0
"['releasenotes/notes/neutron-routed-provider-networks-2af1220125612d6f.yaml', 'deployment/neutron/neutron-api-container-puppet.yaml']",6926,MERGED,663019,0,2,1.0,1.0,1
"['doc/src/docbkx/openstack-install/compute-minimum-configuration.xml', 'doc/src/docbkx/openstack-install/samples/api-paste.ini']",321,MERGED,25872,0,0,0.0,0.0,0
['roles/repo-setup/defaults/main.yml'],8367,ABANDONED,829523,1,1,1.0,1.0,1
"['jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",6547,MERGED,417693,442,723,582.5,582.5,2
['doc/install-guide/section_keystone-install.xml'],6547,MERGED,58846,0,0,0.0,0.0,0
['.zuul.yaml'],28935,MERGED,596141,1,1,1.0,1.0,1
['devstack/README.rst'],6854,MERGED,204971,0,0,0.0,0.0,0
['doc/source/admin/cephfs_driver.rst'],8056,MERGED,530092,0,0,0.0,0.0,0
"['tasks/update/create-overcloud-update-scripts.yaml', 'infrared_plugin/plugin.spec', 'templates/overcloud_update_converge.sh.j2', 'templates/overcloud_update_prepare.sh.j2', 'tasks/common/build_extra_template.yaml']",8297,MERGED,735928,0,2,1.0,1.0,3
"['charmhelpers/contrib/openstack/utils.py', 'charmhelpers/contrib/peerstorage/__init__.py', 'charmhelpers/fetch/snap.py', 'charmhelpers/contrib/storage/linux/ceph.py', 'metadata.yaml']",20870,MERGED,732647,0,2,1.0,0.8,3
['tasks/cloudkitty_install.yml'],6816,MERGED,343681,0,0,0.0,0.0,0
"['doc/source/specs/BankListener.pu', 'doc/source/specs/proactive-bank-indexing.rst']",2023,ABANDONED,356011,0,0,0.0,0.0,0
['specs/juno/cinder_ha.rst'],6796,MERGED,101237,0,0,0.0,0.0,0
"['neutron/plugins/ml2/drivers/brocade/nos/nctemplates.py', 'neutron/plugins/ml2/drivers/brocade/nos/nosdriver.py', 'etc/neutron/plugins/ml2/ml2_conf_brocade.ini', 'neutron/plugins/ml2/drivers/brocade/mechanism_brocade.py']",5217,MERGED,101666,0,0,0.0,0.0,0
['playbooks/os-neutron-install.yml'],17799,MERGED,441630,5,5,5.0,5.0,1
"['releasenotes/notes/hitachi-vsp-fix-resource-lock-msg-5a119426e6c65998.yaml', 'cinder/volume/drivers/hitachi/hbsd_rest_api.py']",35460,MERGED,863278,0,0,0.0,0.0,0
"['docker/Dockerfile', 'docker/start.sh', 'docker/mysql_check.py']",28062,MERGED,780083,0,1,1.0,0.666666667,2
['requirements.txt'],3,MERGED,85837,0,0,0.0,0.0,0
['glance/cmd/control.py'],8641,ABANDONED,63174,0,0,0.0,0.0,0
"['tasks/mistral_install.yml', 'tasks/mistral_install_source.yml', 'defaults/main.yml']",28008,MERGED,647841,1,1,1.0,1.0,3
['novaclient/v1_1/shell.py'],6167,MERGED,132529,0,0,0.0,0.0,0
"['manifests/storage/all.pp', 'templates/object-server.conf.erb', 'spec/defines/swift_storage_server_spec.rb', 'spec/classes/swift_storage_all_spec.rb', 'templates/container-server.conf.erb', 'templates/account-server.conf.erb', 'manifests/storage/server.pp']",9212,MERGED,220621,0,1,0.0,0.285714286,2
"['examples/vm_job/run_vm_job.yaml', 'examples/webhooks/demo.yaml']",7700,MERGED,78544,0,0,0.0,0.0,0
['nova/templates/bin/_nova-compute-init.sh.tpl'],30858,ABANDONED,715753,0,0,0.0,0.0,0
['README.rst'],27190,MERGED,579421,0,0,0.0,0.0,0
"['devstack/lib/qos', 'devstack/lib/l2_agent_sriovnicswitch', 'devstack/lib/ml2', 'devstack/lib/flavors', 'devstack/lib/l2_agent', 'devstack/plugin.sh', 'devstack/lib/macvtap_agent', 'devstack/lib/trunk']",6854,MERGED,437775,0,2,0.0,0.375,2
"['releasenotes/source/locale/id/LC_MESSAGES/releasenotes.po', 'releasenotes/source/locale/de/LC_MESSAGES/releasenotes.po']",11131,MERGED,457498,0,0,0.0,0.0,0
"['heat/engine/resources/nova_utils.py', 'heat/engine/resources/server.py', 'heat/engine/resources/instance.py', 'heat/tests/test_nova_utils.py']",4571,ABANDONED,50209,0,0,0.0,0.0,0
['etc/rpc_deploy/rpc_user_config.yml'],2799,MERGED,229340,0,0,0.0,0.0,0
['rally/ui/templates/task/report.html'],10475,MERGED,300356,0,0,0.0,0.0,0
"['metadata.json', 'Rakefile', 'spec/spec_helper_acceptance.rb', 'CHANGELOG.md', 'README.md']",3153,MERGED,249859,0,0,0.0,0.0,0
"['tests/bundles/focal-ussuri.yaml', 'tests/bundles/xenial-ocata.yaml', '.gitreview', 'tests/bundles/bionic-ussuri.yaml', 'tests/bundles/xenial-mitaka.yaml', 'tests/bundles/xenial-queens.yaml', 'charm-helpers-hooks.yaml', 'tests/bundles/bionic-stein.yaml', 'tests/bundles/groovy-victoria.yaml', 'tests/bundles/xenial-pike.yaml', 'tests/bundles/bionic-rocky.yaml', 'tests/bundles/bionic-train.yaml', 'tests/bundles/trusty-mitaka.yaml', 'tests/bundles/bionic-queens.yaml', 'tests/bundles/focal-victoria.yaml']",20870,MERGED,746081,0,0,0.0,0.0,0
['.gitreview'],22816,MERGED,914342,0,0,0.0,0.0,0
['doc/source/benefits.rst'],538,MERGED,339054,0,0,0.0,0.0,0
"['manifests/storage/incoming/file.pp', 'releasenotes/notes/file-incoming-driver-166fa94e9253781e.yaml', 'spec/classes/gnocchi_storage_incoming_file_spec.rb']",9816,MERGED,792832,0,0,0.0,0.0,0
['toci_gate_test-oooq.sh'],10969,ABANDONED,526187,32,32,32.0,32.0,1
['overcloud.j2.yaml'],8297,MERGED,546094,29,29,29.0,29.0,1
"['jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",6547,MERGED,407658,423,698,560.5,560.5,2
['scripts/devtest.sh'],6928,MERGED,65141,0,0,0.0,0.0,0
['.gitreview'],22816,MERGED,921243,0,0,0.0,0.0,0
['specs/kilo/l2gateway.rst'],10780,ABANDONED,134179,0,0,0.0,0.0,0
"['deliverables/pike/monasca-api.yaml', 'deliverables/pike/monasca-ceilometer.yaml', 'deliverables/pike/monasca-persister.yaml', 'deliverables/pike/monasca-common.yaml', 'deliverables/pike/monasca-notification.yaml', 'deliverables/pike/monasca-log-api.yaml', 'deliverables/pike/monasca-ui.yaml', 'deliverables/pike/monasca-statsd.yaml', 'deliverables/pike/python-monascaclient.yaml', 'deliverables/pike/monasca-thresh.yaml', 'deliverables/pike/monasca-kibana-plugin.yaml', 'deliverables/pike/monasca-agent.yaml', 'deliverables/pike/monasca-transform.yaml']",12898,ABANDONED,652534,0,1,0.0,0.153846154,2
"['nova/context.py', 'nova/tests/unit/test_context.py']",8866,ABANDONED,242568,0,1,0.5,0.5,1
['setup.cfg'],33881,ABANDONED,822876,4,4,4.0,4.0,1
['neutron/plugins/nicira/NeutronPlugin.py'],261,MERGED,38394,0,0,0.0,0.0,0
['gerritbot/channels.yaml'],14352,MERGED,359899,146,146,146.0,146.0,1
"['doc/install-guide/locale/install-guide.pot', 'doc/install-guide/locale/pt_BR.po', 'doc/admin-guide-cloud/locale/admin-guide-cloud.pot', 'doc/install-guide/locale/ja.po', 'doc/cli-reference/locale/cli-reference.pot']",11131,MERGED,142680,0,0,0.0,0.0,0
['playbooks/devstack/post.yaml'],10969,MERGED,714771,1,1,1.0,1.0,1
['senlin/tests/unit/objects/test_fields.py'],8246,MERGED,379099,0,0,0.0,0.0,0
