changed_files,owner_account_id,status,number,min_num_mod_file_dep_cha,max_num_mod_file_dep_cha,median_num_mod_file_dep_cha,mean_num_mod_file_dep_cha,num_mod_file_dep_cha
"['senlin_dashboard/static/app/core/receivers/details/drawer.html', 'senlin_dashboard/static/app/core/receivers/receivers.service.js', 'senlin_dashboard/static/app/core/receivers/details/details.module.js', 'senlin_dashboard/static/app/core/receivers/actions/delete.service.js', 'senlin_dashboard/static/app/core/receivers/details/overview.controller.js', 'senlin_dashboard/static/app/core/receivers/receivers.module.js', 'senlin_dashboard/static/app/core/receivers/receivers.service.spec.js', 'senlin_dashboard/static/app/core/receivers/details/overview.html']",16352,MERGED,414900,0,0,0.0,0.0,0
"['instack/tests/__init__.py', 'doc/source/contributing.rst', '.gitignore', 'test-requirements.txt', 'README.rst', 'doc/source/usage.rst', 'setup.py', 'HOWTO/Releasing.md', 'instack/element.py', 'instack/tests/test_runner.py', 'requirements.txt', 'instack/tests/elements/os/element-provides', 'openstack-common.conf', 'instack/tests/elements/dep2/install.d/50-dep2', 'LICENSE', '.stestr.conf', 'instack/__init__.py', 'instack/tests/elements/repo/source-repository-repo', 'instack/tests/elements/error/install.d/50-error', 'instack/tests/elements/output/install.d/50-output', 'instack/runner.py', '.zuul.yaml', 'babel.cfg', 'doc/source/conf.py', 'instack/tests/elements/dep1/install.d/50-dep1', 'MANIFEST.in', 'doc/source/installation.rst', 'README.md', 'doc/source/index.rst', 'instack/tests/elements/dep2/element-deps', 'doc/source/readme.rst', 'setup.cfg', 'tox.ini', 'instack/tests/elements/echo/install.d/50-echo', 'HACKING.rst', 'instack/main.py']",14985,MERGED,613980,0,3,0.0,0.166666667,4
"['tasks/upgrade/main.yml', 'defaults/main.yml']",26343,ABANDONED,561903,0,0,0.0,0.0,0
"['openstack/identity/v3/_proxy.py', 'openstack/identity/v3/service_provider.py', 'openstack/tests/unit/identity/v3/test_service_provider.py']",29865,MERGED,799118,0,4,0.0,1.333333333,1
"['releasenotes/notes/start-using-reno-c8a90a4549353a6a.yaml', 'test-requirements.txt']",105,MERGED,253016,0,0,0.0,0.0,0
"['roles/check_packages_version/defaults/main.yml', 'roles/check_packages_version/molecule/default/Dockerfile.j2', 'groups.yaml', 'roles/check_packages_version/tasks/main.yml', 'roles/check_packages_version/vars/main.yml', 'roles/check_packages_version/molecule/default/prepare.yml', 'roles/check_packages_version/molecule/default/molecule.yml', 'playbooks/ffu-10-13-packages-check.yaml', 'roles/check_packages_version/molecule/default/playbook.yml']",16515,ABANDONED,710347,0,3,0.0,0.333333333,1
"['glance/registry/api/v1/images.py', 'glance/common/exception.py', 'glance/api/v2/images.py', 'glance/db/sqlalchemy/api.py', 'glance/api/v1/images.py']",5314,NEW,291198,0,6,1.0,2.0,4
"['CONTRIBUTING.rst', 'doc/source/index.rst', '.gitreview', 'README.rst', 'doc/source/usage.rst', 'doc/source/conf.py', 'setup.cfg', 'doc/source/installation.rst', 'HACKING.rst']",8213,MERGED,489131,0,0,0.0,0.0,0
['doc/source/contributor/dashboards.rst'],6854,MERGED,507845,0,0,0.0,0.0,0
"['barbican/tests/plugin/test_ipavault.py', 'barbican/plugin/ipavault.py']",9914,ABANDONED,431333,0,0,0.0,0.0,0
['manila/share/driver.py'],8543,MERGED,220511,1,1,1.0,1.0,1
"['tempest/api/identity/admin/v3/test_domains_negative.py', 'tempest/api/identity/admin/v3/test_roles.py', 'tempest/common/cred_client.py', 'tempest/services/identity/v3/json/domains_client.py', 'tempest/services/identity/v3/json/identity_client.py', 'tempest/clients.py', 'tempest/api/identity/admin/v3/test_default_project_id.py', 'tempest/common/dynamic_creds.py', 'tempest/api/identity/admin/v3/test_domains.py', 'tempest/api/identity/base.py']",14885,MERGED,279009,0,3,0.0,0.6,3
"['nodepool/elements/nodepool-base/package-installs.yaml', 'nodepool/elements/infra-package-needs/install.d/10-packages', 'nodepool/elements/infra-package-needs/pkg-map']",16312,MERGED,811442,0,2,0.0,0.666666667,1
['requirements.txt'],30491,MERGED,809626,1,1,1.0,1.0,1
"['nailgun/nailgun/db/migration/alembic_migrations/versions/fuel_4_0.py', 'nailgun/nailgun/db/migration/alembic_migrations/versions/fuel_5_0.py', 'nailgun/nailgun/db/migration/alembic_migrations/versions/current.py']",8931,MERGED,91363,0,0,0.0,0.0,0
"['spec/classes/cinder_volume_netapp_spec.rb', 'manifests/volume/netapp.pp', 'manifests/backend/netapp.pp', 'spec/defines/cinder_backend_netapp_spec.rb']",11292,MERGED,318090,0,1,1.0,0.75,3
['networking_odl/tests/functional/test_trunk_drivers.py'],25079,MERGED,473749,0,0,0.0,0.0,0
"['doc/source/contributor/contributing.rst', 'releasenotes/source/index.rst', 'releasenotes/source/conf.py']",15197,MERGED,810830,0,1,0.0,0.333333333,1
"['doc/source/user/testing/fakes.rst', 'doc/source/user/index.rst', 'openstack/test/fakes.py', 'doc/source/user/testing/index.rst']",15334,MERGED,889703,0,0,0.0,0.0,0
"['manifests/objectexpirer.pp', 'manifests/containerreconciler.pp']",9816,MERGED,919527,2,2,2.0,2.0,2
['releasenotes/notes/add-loadbalancer-resource-type-a73c29594b72f012.yaml'],15197,MERGED,705790,0,0,0.0,0.0,0
['run_tests.sh'],9816,ABANDONED,880256,41,41,41.0,41.0,1
"['requirements.txt', 'requirements-py3.txt']",11131,MERGED,311440,2,4,3.0,3.0,2
['specs/kilo/approved/request-metrics.rst'],11006,MERGED,138950,0,0,0.0,0.0,0
['doc/source/userdoc/features.rst'],9382,MERGED,130343,0,0,0.0,0.0,0
['requirements.txt'],11131,MERGED,529954,3,3,3.0,3.0,1
"['sushy/tests/unit/resources/sessionservice/test_sessionservice.py', 'releasenotes/notes/session-authenication-now-raises-exception-64c5e62c1775e653.yaml', 'sushy/resources/sessionservice/sessionservice.py']",11655,MERGED,821254,0,1,1.0,0.666666667,2
['devstack/plugin.sh'],7385,ABANDONED,487049,9,9,9.0,9.0,1
['zunclient/tests/functional/hooks/post_test_hook.sh'],11536,MERGED,475899,0,0,0.0,0.0,0
['static/views/dialogs.js'],8766,MERGED,430943,2,2,2.0,2.0,1
['.zuul.yaml'],8556,MERGED,761989,42,42,42.0,42.0,1
['zuul.d/projects.yaml'],20229,MERGED,546978,305,305,305.0,305.0,1
['doc/source/index.rst'],13912,MERGED,424968,1,1,1.0,1.0,1
['tools/zanata/zanata_stats.py'],841,MERGED,442784,0,0,0.0,0.0,0
['tox.ini'],22816,MERGED,832113,1,1,1.0,1.0,1
['devstack/lib/ceph'],4523,ABANDONED,769379,8,8,8.0,8.0,1
"['environments/undercloud.yaml', 'puppet/services/heat-base.yaml']",14985,MERGED,641748,12,31,21.5,21.5,2
['manifests/profile/base/docker_registry.pp'],360,MERGED,454879,4,4,4.0,4.0,1
"['doc/source/install.rst', 'doc/source/demoapp.rst']",2472,MERGED,473506,0,0,0.0,0.0,0
"['horizon/locale/cs/LC_MESSAGES/django.po', 'horizon/locale/cs/LC_MESSAGES/djangojs.po']",11131,MERGED,394157,0,0,0.0,0.0,0
['LICENSE'],7307,MERGED,274780,0,0,0.0,0.0,0
['fuelweb_test/settings.py'],7562,MERGED,355917,1,1,1.0,1.0,1
['.zuul.yaml'],13177,ABANDONED,855140,15,15,15.0,15.0,1
"['tasks/tempest_post_install.yml', 'vars/redhat-7.yml', 'vars/suse-42.yml', 'vars/ubuntu-16.04.yml', 'tasks/tempest_install.yml', 'tasks/tempest_resources.yml', 'defaults/main.yml']",23163,MERGED,562606,0,17,3.0,5.142857143,5
['puppet/controller-puppet.yaml'],6796,MERGED,184057,11,11,11.0,11.0,1
['global-requirements.txt'],14288,MERGED,698750,418,418,418.0,418.0,1
"['test/mocks/classifier_mock.py', 'test/ldp/test_iptables_ldp.py', 'test/util/test_common_util.py', 'main/ldp/iptables_ldp.py', 'main/sml/svm_one_class.py', 'test/sml/test_svm_one_class.py']",21739,ABANDONED,313477,0,0,0.0,0.0,0
['src/tests/bundles/overlays/cosmic-rocky-ha.yaml.j2'],13686,MERGED,623142,0,0,0.0,0.0,0
['.gitreview'],22816,MERGED,913072,2,2,2.0,2.0,1
['roles/build-test-packages/defaults/main.yml'],10969,MERGED,777148,13,13,13.0,13.0,1
"['openstackclient/tests/unit/network/v2/test_network_qos_rule.py', 'openstackclient/network/v2/network_qos_rule.py']",11975,MERGED,567828,2,2,2.0,2.0,2
"['metadata.json', 'releasenotes/source/conf.py']",3153,MERGED,388879,0,0,0.0,0.0,0
['specs/juno/tripleo-on-openstack.rst'],6928,MERGED,92642,0,0,0.0,0.0,0
"['nova/api/ec2/cloud.py', 'nova/objects/instance.py', 'nova/compute/manager.py']",4393,MERGED,33492,0,0,0.0,0.0,0
"['doc/source/reference/architecture/index.rst', 'doc/source/reference/index.rst', 'doc/source/reference/figures/networkarch-bare-external.png', 'doc/source/reference/figures/networkarch-bare-external-example.png', 'deploy-guide/source/app.rst', 'doc/source/reference/figures/networkcomponents.png', 'doc/source/reference/figures/networking-compute.png', 'doc/source/reference/figures/networkarch-container-external.png', 'doc/source/reference/architecture/container-networking.rst', 'doc/source/reference/figures/networkarch-container-external-example.png', 'doc/source/reference/architecture/security.rst', 'deploy-guide/source/overview-network-arch.rst', 'doc/source/reference/figures/networking-neutronagents.png']",17068,ABANDONED,553488,0,2,0.0,0.307692308,2
['manifests/db/sync.pp'],23092,MERGED,407086,1,1,1.0,1.0,1
"['vars/debian.yml', 'tasks/drivers/kvm/nova_compute_kvm.yml']",1004,MERGED,650496,0,1,0.5,0.5,1
['instack_undercloud/undercloud.py'],20775,ABANDONED,479009,42,42,42.0,42.0,1
"['doc/source/index.rst', 'openstackdocstheme/theme/openstackdocs/docsreleases.html']",964,MERGED,160354,0,0,0.0,0.0,0
['multi-node-aio/setup-cobbler.sh'],7784,MERGED,424357,0,0,0.0,0.0,0
"['cinder/tests/brick/test_brick_connector.py', 'cinder/brick/initiator/connector.py', 'cinder/exception.py', 'cinder/brick/exceptions.py', 'cinder/brick/exception.py', 'cinder/brick/iser/iser.py']",5997,MERGED,40984,0,0,0.0,0.0,0
"['murano/dsl/exceptions.py', 'murano/dsl/executor.py', 'murano/dsl/lhs_expression.py', 'murano/dsl/yaql_expression.py', 'murano/dsl/macros.py', 'etc/murano/murano.conf.sample', 'murano/dsl/expressions.py']",10063,ABANDONED,112185,0,0,0.0,0.0,0
"['pycadf/openstack/common/__init__.py', 'pycadf/openstack/common/jsonutils.py', 'pycadf/openstack/common/log.py', 'pycadf/openstack/common/fixture/moxstubout.py', 'pycadf/openstack/common/context.py', 'pycadf/openstack/common/excutils.py', 'pycadf/openstack/common/gettextutils.py', 'pycadf/openstack/common/fileutils.py', 'pycadf/openstack/common/fixture/mockpatch.py', 'pycadf/openstack/common/fixture/lockutils.py', 'pycadf/openstack/common/lockutils.py']",6537,MERGED,94883,0,0,0.0,0.0,0
"['src/js/components/parameters/Parameters.js', 'src/js/reducers/parametersReducer.js', 'src/js/components/roles/RoleDetail.js', 'src/__tests__/reducers/parametersReducer.tests.js', 'src/js/immutableRecords/parameters.js']",7509,MERGED,541237,0,1,1.0,0.8,4
['fuelweb_test/models/fuel_web_client.py'],14525,MERGED,228981,0,0,0.0,0.0,0
['projects.txt'],10342,MERGED,83638,0,0,0.0,0.0,0
['manifests/compute.pp'],21284,ABANDONED,458122,3,3,3.0,3.0,1
"['nailgun/setup.cfg', 'nailgun/test-requirements.txt', 'tox.ini']",13505,MERGED,310018,0,0,0.0,0.0,0
['global-requirements.txt'],9569,MERGED,254624,128,128,128.0,128.0,1
"['Modulefile', '.fixtures.yml']",8396,MERGED,40698,0,0,0.0,0.0,0
['keystoneclient/session.py'],10485,MERGED,227691,3,3,3.0,3.0,1
['zuul.d/project-templates.yaml'],28619,MERGED,879671,63,63,63.0,63.0,1
['unstack.sh'],11604,ABANDONED,828633,6,6,6.0,6.0,1
['scripts/common_functions.sh'],10873,ABANDONED,422882,6,6,6.0,6.0,1
['README.md'],6159,MERGED,403086,0,0,0.0,0.0,0
"['spec/unit/provider/ec2api_config/openstackconfig_spec.rb', 'lib/puppet/provider/ec2api_config/ini_setting.rb', 'lib/puppet/provider/ec2api_config/openstackconfig.rb', 'lib/puppet/type/ec2api_config.rb', 'spec/unit/type/ec2api_api_paste_ini_spec.rb']",9816,MERGED,828950,0,0,0.0,0.0,0
['doc/glossary/locale/ja.po'],11131,MERGED,233427,0,0,0.0,0.0,0
['tools/deployment/component/common/rabbitmq.sh'],24780,MERGED,672579,0,0,0.0,0.0,0
"['qinling/api/controllers/v1/function.py', 'qinling/api/controllers/v1/runtime.py', 'qinling/api/controllers/v1/job.py']",24209,ABANDONED,530157,0,0,0.0,0.0,0
"['ceilometer/compute/manager.py', 'tests/agentbase.py', 'tests/compute/test_manager.py']",7156,MERGED,46793,0,0,0.0,0.0,0
"['cinder/backup/api.py', 'releasenotes/notes/bug-1809323-fix-invalid-backup-4a341dc362ded88e.yaml', 'cinder/tests/unit/backup/test_backup.py']",14567,MERGED,739606,0,2,2.0,1.333333333,2
"['glance/tests/functional/test_api.py', 'tox.ini']",22448,MERGED,436161,2,8,5.0,5.0,2
"['troveclient/v1/root.py', 'troveclient/tests/test_v1_shell.py', 'troveclient/v1/shell.py', 'troveclient/tests/fakes.py']",9664,MERGED,217943,0,7,1.5,2.5,3
['upper-constraints.txt'],11131,MERGED,675816,462,462,462.0,462.0,1
"['contrib/fuel_bootstrap/fuel_bootstrap_cli/fuel_bootstrap/commands/build.py', 'contrib/fuel_bootstrap/fuel_bootstrap_cli/fuel_bootstrap/commands/import.py', 'contrib/fuel_bootstrap/fuel_bootstrap_cli/fuel_bootstrap/utils/bootstrap_image.py', 'contrib/fuel_bootstrap/fuel_bootstrap_cli/fuel_bootstrap/commands/activate.py', 'contrib/fuel_bootstrap/fuel_bootstrap_cli/fuel_bootstrap/utils/notifier.py', 'contrib/fuel_bootstrap/fuel_bootstrap_cli/fuel_bootstrap/consts.py']",10488,MERGED,258453,0,0,0.0,0.0,0
['hooks/nova_cc_utils.py'],20805,MERGED,501813,4,4,4.0,4.0,1
['ansible/roles/nova/tasks/simple_cell_setup.yml'],7488,MERGED,482513,0,0,0.0,0.0,0
['.zuul.yaml'],22816,NEW,780239,0,0,0.0,0.0,0
"['lib/astute/tasks/reboot.rb', 'lib/astute/task.rb']",10959,MERGED,299424,0,0,0.0,0.0,0
['tools/check_logs.py'],31412,MERGED,838430,1,1,1.0,1.0,1
"['api-ref/src/wadls/netconn-api/src/api_samples/security-groups-list-get-req.json', 'api-ref/src/wadls/netconn-api/src/os-ports-binding-ext.wadl', 'api-ref/src/wadls/netconn-api/src/api_samples/rules-security-groups-create-resp.json', 'api-ref/src/wadls/netconn-api/src/api_samples/rules-security-groups-get-resp.json', 'api-ref/src/wadls/netconn-api/src/common.ent', 'api-ref/src/wadls/netconn-api/src/api_samples/rules-security-groups-post-req.json', 'api-ref/src/wadls/netconn-api/src/api_samples/security-groups-list-get-resp.json', 'api-ref/src/wadls/netconn-api/src/api_samples/security-groups-delete-resp.json', 'api-ref/src/wadls/netconn-api/src/api_samples/rules-security-groups-post-resp.json', 'api-ref/src/wadls/netconn-api/src/os-ports.wadl', 'api-ref/src/wadls/netconn-api/src/api_samples/rules-security-groups-create-req.json', 'api-ref/src/wadls/netconn-api/src/api_samples/security-groups-get-resp.json', 'api-ref/src/wadls/netconn-api/src/os-networks.wadl', 'api-ref/src/wadls/netconn-api/src/api_samples/security-groups-get-req.json', 'api-ref/src/wadls/netconn-api/src/api_samples/security-group-post-req.json', 'api-ref/src/docbkx/api-ref-networking.xml', 'api-ref/src/wadls/netconn-api/src/api_samples/rules-security-groups-list-get-resp.json', 'api-ref/src/wadls/netconn-api/src/security-groups.wadl', 'api-ref/src/wadls/netconn-api/src/os-quotas.wadl', 'api-ref/src/wadls/netconn-api/src/api_samples/rules-security-groups-get-req.json', 'api-ref/src/wadls/netconn-api/src/api_samples/rules-security-groups-list-get-req.json', 'api-ref/src/wadls/netconn-api/src/api_samples/security-groups-create-resp.json', 'api-ref/src/wadls/netconn-api/src/api_samples/security-groups-delete-req.json', 'api-ref/src/wadls/netconn-api/src/os-subnets.wadl', 'api-ref/src/wadls/netconn-api/src/api_samples/security-groups-create-req.json', 'api-ref/src/docbkx/api-ref.xml', 'api-ref/src/wadls/netconn-api/src/api_samples/rules-security-groups-delete-resp.json', 'api-ref/src/wadls/netconn-api/src/os-networks-provider-ext.wadl', 'api-ref/src/wadls/netconn-api/src/api_samples/rules-security-groups-delete-req.json']",2448,MERGED,62053,0,0,0.0,0.0,0
"['ironic_python_agent/extensions/iscsi.py', 'ironic_python_agent/tests/unit/extensions/test_image.py', 'ironic_python_agent/agent.py', 'ironic_python_agent/tests/unit/extensions/test_iscsi.py', 'ironic_python_agent/extensions/image.py', 'releasenotes/notes/prevent-needless-iscsi-cleanup-f8d602c0abc7e8ba.yaml']",11655,MERGED,742029,0,12,6.0,5.666666667,5
['tox.ini'],15699,ABANDONED,257132,0,0,0.0,0.0,0
['agent'],3009,MERGED,400642,4,4,4.0,4.0,1
['doc/source/associated_projects.rst'],330,MERGED,562066,0,0,0.0,0.0,0
"['openstack_dashboard/dashboards/project/volumes/backups/forms.py', 'openstack_dashboard/dashboards/project/instances/workflows/create_instance.py', 'openstack_dashboard/dashboards/admin/instances/forms.py', 'openstack_dashboard/dashboards/project/volumes/backups/tests.py', 'openstack_dashboard/dashboards/project/instances/workflows/resize_instance.py', 'openstack_dashboard/dashboards/project/images/images/forms.py', 'openstack_dashboard/dashboards/project/instances/forms.py', 'openstack_dashboard/dashboards/project/stacks/forms.py']",12281,ABANDONED,268981,0,0,0.0,0.0,0
"['networking_bagpipe/agent/bgpvpn/agent_extension.py', 'networking_bagpipe/tests/unit/agent/base.py', 'networking_bagpipe/tests/unit/agent/bgpvpn/test_agent_extension.py', 'networking_bagpipe/tests/unit/agent/bagpipe_ml2/test_agent_extension.py', 'networking_bagpipe/tests/unit/agent/sfc/test_agent_extension.py']",8313,MERGED,855886,1,15,2.0,5.8,5
['lib/ceph/utils.py'],29799,ABANDONED,656504,13,13,13.0,13.0,1
['openstack/ovsdbapp/ovsdbapp.spec.j2'],17130,MERGED,539581,0,0,0.0,0.0,0
['etc/neutron/rootwrap.d/l3.filters'],7016,MERGED,645283,2,2,2.0,2.0,1
['test-requirements.txt'],28522,MERGED,734371,0,0,0.0,0.0,0
"['glance/store/__init__.py', 'glance/api/v1/images.py', 'glance/common/store_utils.py']",11642,ABANDONED,118459,0,0,0.0,0.0,0
"['controller.yaml', 'puppet/controller-puppet.yaml', 'overcloud-source.yaml']",4328,MERGED,157872,0,0,0.0,0.0,0
"['cinder/service.py', 'cinder/volume/driver.py']",4523,MERGED,474337,4,5,4.5,4.5,2
"['kayobe/ansible.py', 'kayobe/tests/unit/test_ansible.py']",15197,MERGED,637833,0,0,0.0,0.0,0
"['playbooks/roles/bifrost-ironic-install/files/ironic_policy.te', 'releasenotes/notes/selinux-lnk_file-527ac51c60f9c2ad.yaml']",10239,MERGED,741608,0,0,0.0,0.0,0
"['.zuul.yaml', 'setup.cfg', 'tox.ini']",27621,MERGED,639930,0,1,1.0,0.666666667,2
"['tools/gate/playbooks/helm3-linter.yaml', 'zuul.d/project.yaml', 'zuul.d/jobs-openstack-helm.yaml']",21420,MERGED,803978,0,17,15.0,10.66666667,2
['troubleshooting.rst'],11655,MERGED,205011,0,0,0.0,0.0,0
"['nova/virt/libvirt/driver.py', 'nova/tests/unit/virt/libvirt/test_driver.py']",1004,ABANDONED,553038,42,63,52.5,52.5,2
['zuul.d/jobs.yaml'],24162,MERGED,806012,98,98,98.0,98.0,1
['.gitreview'],22816,MERGED,686638,0,0,0.0,0.0,0
"['doc/admin-guide-cloud-rst/source/networking.rst', 'doc/admin-guide-cloud-rst/source/networking_config-agents.rst', 'doc/admin-guide-cloud-rst/source/networking_introduction.rst', 'doc/admin-guide-cloud-rst/source/networking_multi-dhcp-agents.rst']",10607,MERGED,200991,0,0,0.0,0.0,0
['setup.py'],27654,ABANDONED,552665,0,0,0.0,0.0,0
['manifests/params.pp'],8297,MERGED,338833,0,0,0.0,0.0,0
['quickstart.sh'],24162,MERGED,627870,13,13,13.0,13.0,1
['tests/unit/middleware/test_audit.py'],2472,MERGED,86388,0,0,0.0,0.0,0
"['doc/source/admin/building_guest_images.rst', 'doc/source/admin/trovestack.rst']",6732,MERGED,679370,0,2,1.0,1.0,1
['barbican/model/models.py'],7973,MERGED,419157,2,2,2.0,2.0,1
"['doc/source/conf.py', 'doc/requirements.txt', 'tox.ini']",24828,MERGED,666786,0,2,0.0,0.666666667,1
"['nova/virt/vmwareapi/driver.py', 'nova/virt/vmwareapi/error_util.py']",9550,MERGED,126899,0,0,0.0,0.0,0
"['test/probe/common.py', 'test/probe/test_reconstructor_revert.py', 'swift/obj/reconstructor.py', 'test/unit/obj/test_reconstructor.py']",1179,MERGED,174138,0,0,0.0,0.0,0
"['playbooks/base-test/post.yaml', 'playbooks/base/pre.yaml', 'playbooks/base-test/pre.yaml', 'playbooks/base/post.yaml']",1,MERGED,481773,0,1,0.5,0.5,2
['requirements.txt'],11131,MERGED,264425,1,1,1.0,1.0,1
"['hooks/ceph_hooks.py', 'templates/ceph.conf', 'config.yaml']",20634,MERGED,481663,1,1,1.0,1.0,3
"['toscaparser/elements/TOSCA_definition_1_0.yaml', 'toscaparser/tests/test_toscadef.py', 'toscaparser/elements/capabilitytype.py']",6456,MERGED,242362,0,0,0.0,0.0,0
"['cinderclient/v3/shell.py', 'releasenotes/notes/backup-user-id-059ccea871893a0b.yaml', 'cinderclient/api_versions.py']",11904,MERGED,653472,0,15,6.0,7.0,2
['specs/stein/ostempest-tripleo.rst'],12393,MERGED,630654,0,0,0.0,0.0,0
['charms_openstack/adapters.py'],20870,MERGED,852413,16,16,16.0,16.0,1
"['jenkins/jobs/projects.yaml', 'zuul/layout.yaml']",8770,MERGED,248806,140,248,194.0,194.0,2
"['requirements.txt', 'test-requirements.txt', 'src/tox.ini', 'src/test-requirements.txt']",31289,MERGED,766594,0,1,0.0,0.25,1
"['mistraldashboard/actions/views.py', 'mistraldashboard/actions/urls.py', 'mistraldashboard/actions/tables.py', 'mistraldashboard/api.py', 'mistraldashboard/actions/templates/actions/create.html', 'mistraldashboard/actions/forms.py', 'mistraldashboard/actions/templates/actions/_create.html']",6610,MERGED,211579,0,0,0.0,0.0,0
['ansible/roles/keystone/templates/keystone-fernet.json.j2'],18368,MERGED,612284,0,0,0.0,0.0,0
['scripts/te-broker/create-env'],10969,MERGED,537318,0,0,0.0,0.0,0
['fuel_health/tests/platform_tests/test_ceilometer.py'],8293,MERGED,63719,0,0,0.0,0.0,0
