deletions_source,is_corrective_source,is_refactoring_source,is_preventive_source,is_non_functional_source,has_feature_addition_source,is_merge_source,cross_project_changes_owner_source,pctg_cross_project_changes_owner_source,projects_contributed_owner_source,project_changes_owner_source,ratio_dep_chan_owner_source,project_age_source,last_mth_dep_proj_nbr_source,last_mth_cro_proj_nbr_source,pctg_cross_project_changes_source,whole_within_project_changes_source,num_file_changes_source,num_file_types_source,description_length_source,subject_length_source,insertions_target,deletions_target,num_directory_files_target,is_corrective_target,is_refactoring_target,is_preventive_target,is_non_functional_target,has_feature_addition_target,is_merge_target,pctg_cross_project_changes_owner_target,projects_contributed_owner_target,project_changes_owner_target,ratio_dep_chan_owner_target,project_age_target,last_mth_dep_proj_nbr_target,last_mth_cro_proj_nbr_target,cross_project_changes_target,pctg_cross_project_changes_target,num_file_changes_target,num_file_types_target,description_length_target,subject_length_target,changed_files_overlap,cmn_dev_pctg,num_shrd_file_tkns,num_shrd_desc_tkns,dev_in_src_change_nbr,src_trgt_co_changed_nbr,desc_sim,subject_sim,add_lines_sim,del_lines_sim,pred,impact,fold,Classifier,code_churn_source,within_project_changes_owner_source,whole_changes_owner_source,description_word_count_source,code_churn_target,whole_changes_owner_target,within_project_changes_target,whole_within_project_changes_target,description_word_count_target,num_directory_files_source
,1.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.7209240198135376,0.13728268444538116,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,1.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.61186283826828,-0.03476512059569359,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,1.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.4939460754394531,-0.22078290581703186,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,1.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.5861014127731323,-0.07540466636419296,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,1.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.5242307186126709,-0.17300783097743988,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,1.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.6068146824836731,-0.04272875934839249,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.5388837456703186,-0.1498921662569046,4,XGBoost,,,3549.298728990533,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.7174657729236946,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.6339004635810852,0.0,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,167.60689527373216,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.4391777217388153,-0.3071818947792053,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,350.616058382072,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.5362885594367981,-0.15398617088794708,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,36.76826427438894,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.6537148952484131,0.031257953494787216,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1981.41557306168,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.4097202718257904,-0.3536520302295685,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,13.99070127592776,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.6370784640312195,0.005013406276702881,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,23.568578742636863,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.17230536043643951,-0.728182315826416,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.5709993372545746,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.6440666913986206,0.016037577763199806,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,2.185534096468494,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.5908652544021606,-0.06788953393697739,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,52.94531534889137,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.6421375274658203,0.012994254007935524,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.5770470499992371,-0.08968823403120041,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.5842882990837097,-0.07826491445302963,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.7108628749847412,0.12141087651252747,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.5559794306755066,-0.12292313575744629,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.6965864896774292,0.09888938069343567,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.7066447138786316,0.11475658416748047,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.26221516728401184,-0.586346447467804,4,XGBoost,,,680.0,,,3546.0453968180027,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.7102451601007913,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.6339004635810852,0.0,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,182.3682240039897,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.33848053216934204,-0.46603521704673767,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,323.8843632829568,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.5903255939483643,-0.06874086707830429,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,34.44140048382056,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.6249147057533264,-0.014175345189869404,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1990.8240767800307,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.4449113607406616,-0.2981368601322174,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,14.610657169230777,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.5953817963600159,-0.06076453626155853,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,26.245331253031964,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.38392704725265503,-0.39434173703193665,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.5692072351217479,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.7600740194320679,0.1990431696176529,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,2.5003392366899284,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.6332406997680664,-0.0010408003581687808,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,50.31173947451228,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.6283407807350159,-0.008770592510700226,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,18.820112208331707,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.7491344213485718,0.18178556859493256,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.32369687144579773,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.659906268119812,0.041025061160326004,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.16227643769625621,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.7315061092376709,0.15397629141807556,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.2726205516844876,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.9934254884719849,0.5671632289886475,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,235.01981100834672,1.0,0.37816885,0.24489337,0.4534397721290588,0.0,0.9511175751686096,0.5004209876060486,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,103.98688301170608,0.37816885,0.24489337,0.4534397721290588,0.0,0.8981693387031555,0.41689333319664,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.6104156630232993,0.24489337,0.4534397721290588,0.0,0.6432674527168274,0.014776750467717648,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.5658095958842062,0.4534397721290588,0.0,0.6698327660560608,0.0566844567656517,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.7268956524163074,0.0,0.636916995048523,0.004758683033287525,4,XGBoost,,,680.0,,,798.0,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,46.0,27.0,12.582781456953644,1188.9054398148148,3.0,5.0,0.4898710865561694,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,32.0,11.76470588235294,1202.6147916666666,3.0,5.0,,0.489607807699259,,1.0,,37.0,0.0,0.0914760914760914,0.0,0.073170731707317,4.0,1.0,0.37816885,0.24489337,0.4534397721290588,0.29425120552636463,0.6397203207015991,0.009181026369333267,4,XGBoost,,,680.0,,,798.0,,,,
,1.0,0.0,0.0,0.0,0.0,0.0,,0.5,45.0,26.0,13.043478260869565,1177.2072916666666,3.0,5.0,0.4899328859060403,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,48.0,31.0,11.643835616438356,1179.2311111111112,3.0,5.0,,0.4895678092399403,,1.0,293.0,37.0,0.0,0.0906515580736544,0.0,0.074074074074074,4.0,1.0,0.3763395,0.23772945,0.4554625451564789,0.0,0.742413341999054,0.20817331969738007,5,XGBoost,,,658.0,,,761.0,,,28.0,
,0.0,1.0,0.0,0.0,0.0,0.0,,0.5,45.0,26.0,13.043478260869565,1177.2072916666666,3.0,5.0,0.4899328859060403,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,48.0,31.0,11.643835616438356,1179.2311111111112,3.0,5.0,,0.4895678092399403,,1.0,293.0,37.0,0.0,0.0906515580736544,0.0,0.074074074074074,4.0,1.0,0.3763395,0.23772945,0.4554625451564789,0.0,0.5167888402938843,-0.15899883210659027,5,XGBoost,,,658.0,,,761.0,,,28.0,
,0.0,0.0,1.0,0.0,0.0,0.0,,0.5,45.0,26.0,13.043478260869565,1177.2072916666666,3.0,5.0,0.4899328859060403,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,48.0,31.0,11.643835616438356,1179.2311111111112,3.0,5.0,,0.4895678092399403,,1.0,293.0,37.0,0.0,0.0906515580736544,0.0,0.074074074074074,4.0,1.0,0.3763395,0.23772945,0.4554625451564789,0.0,0.5641249418258667,-0.08196598291397095,5,XGBoost,,,658.0,,,761.0,,,28.0,
,0.0,0.0,0.0,1.0,0.0,0.0,,0.5,45.0,26.0,13.043478260869565,1177.2072916666666,3.0,5.0,0.4899328859060403,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,48.0,31.0,11.643835616438356,1179.2311111111112,3.0,5.0,,0.4895678092399403,,1.0,293.0,37.0,0.0,0.0906515580736544,0.0,0.074074074074074,4.0,1.0,0.3763395,0.23772945,0.4554625451564789,0.0,0.6144924163818359,0.0,5,XGBoost,,,658.0,,,761.0,,,28.0,
,0.0,0.0,0.0,0.0,1.0,0.0,,0.5,45.0,26.0,13.043478260869565,1177.2072916666666,3.0,5.0,0.4899328859060403,,,1.0,,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,48.0,31.0,11.643835616438356,1179.2311111111112,3.0,5.0,,0.4895678092399403,,1.0,293.0,37.0,0.0,0.0906515580736544,0.0,0.074074074074074,4.0,1.0,0.3763395,0.23772945,0.4554625451564789,0.0,0.46778276562690735,-0.23874932527542114,5,XGBoost,,,658.0,,,761.0,,,28.0,
